OLIS-3D-ASCII	SySl1035						
515	4.01E-03						
516	4.06E-03						
517	4.13E-03						
518	4.18E-03						
519	4.23E-03						
520	4.28E-03						
521	4.34E-03						
522	4.39E-03						
523	4.45E-03						
524	4.52E-03						
525	4.59E-03						
526	4.66E-03						
527	4.72E-03						
528	4.77E-03						
529	4.85E-03						
530	4.92E-03						
531	4.99E-03						
532	5.07E-03						
533	5.15E-03						
534	5.22E-03						
535	5.31E-03						
536	5.39E-03						
537	5.47E-03						
538	5.55E-03						
539	5.62E-03						
540	5.70E-03						
541	5.77E-03						
542	5.86E-03						
543	5.95E-03						
544	6.04E-03						
545	6.12E-03						
546	6.20E-03						
547	6.29E-03						
548	6.36E-03						
549	6.42E-03						
550	6.50E-03						
551	6.57E-03						
552	6.65E-03						
553	6.73E-03						
554	6.81E-03						
555	6.90E-03						
556	7.00E-03						
557	7.09E-03						
558	7.18E-03						
559	7.27E-03						
560	7.37E-03						
561	7.45E-03						
562	7.56E-03						
563	7.65E-03						
564	7.74E-03						
565	7.82E-03						
566	7.90E-03						
567	7.94E-03						
568	7.95E-03						
569	7.89E-03						
570	7.77E-03						
571	7.60E-03						
572	7.38E-03						
573	7.05E-03						
574	6.70E-03						
575	6.29E-03						
576	5.85E-03						
577	5.39E-03						
578	4.95E-03						
579	4.50E-03						
580	4.08E-03						
581	3.71E-03						
582	3.37E-03						
583	3.08E-03						
584	2.82E-03						
585	2.59E-03						
586	2.41E-03						
587	2.25E-03						
588	2.10E-03						
589	1.97E-03						
590	1.87E-03						
591	1.79E-03						
592	1.72E-03						
593	1.67E-03						
594	1.64E-03						
595	1.61E-03						
596	1.60E-03						
597	1.57E-03						
598	1.56E-03						
599	1.54E-03						
600	1.51E-03						
601	1.50E-03						
602	1.49E-03						
603	1.48E-03						
604	1.48E-03						
605	1.49E-03						
606	1.50E-03						
607	1.53E-03						
608	1.56E-03						
609	0.001573576						
610	1.59E-03						
611	1.60E-03						
612	1.60E-03						
613	1.63E-03						
614	1.63E-03						
615	1.63E-03						
616	1.64E-03						
617	1.65E-03						
618	1.67E-03						
619	1.69E-03						
620	1.71E-03						
621	1.71E-03						
622	1.73E-03						
623	1.74E-03						
624	1.75E-03						
625	1.77E-03						
626	1.77E-03						
627	1.77E-03						
628	1.76E-03						
629	1.74E-03						
630	0.001732869						
631	1.72E-03						
632	1.71E-03						
633	1.69E-03						
634	1.68E-03						
635	1.67E-03						
636	1.66E-03						
637	1.66E-03						
638	1.63E-03						
639	1.60E-03						
640	1.59E-03						
641	1.58E-03						
642	1.56E-03						
643	1.54E-03						
644	1.53E-03						
645	1.52E-03						
646	0.001501631						
647	1.50E-03						
648	1.50E-03						
649	1.52E-03						
650	1.53E-03						
651	1.56E-03						
652	1.61E-03						
653	1.67E-03						
654	1.69E-03						
655	1.74E-03						
656	1.80E-03						
657	1.87E-03						
658	1.96E-03						
659	2.09E-03						
660	2.23E-03						
661	2.37E-03						
662	2.53E-03						
663	2.71E-03						
664	2.89E-03						
665	3.06E-03						
666	3.20E-03						
667	3.39E-03						
668	3.57E-03						
669	3.74E-03						
670	3.91E-03						
671	4.05E-03						
672	4.20E-03						
673	4.31E-03						
674	4.48E-03						
675	4.63E-03						
676	4.76E-03						
677	4.91E-03						
678	5.05E-03						
679	5.19E-03						
680	5.28E-03						
681	5.26E-03						
682	5.21E-03						
683	5.09E-03						
684	4.91E-03						
685	4.68E-03						
686	4.42E-03						
687	4.14E-03						
688	3.85E-03						
689	3.61E-03						
690	3.32E-03						
691	3.01E-03						
692	2.70E-03						
693	2.39E-03						
694	2.14E-03						
695	1.90E-03						
696	1.68E-03						
697	1.53E-03						
698	1.35E-03						
699	1.31E-03						
700	1.20E-03						
701	1.15E-03						
702	1.03E-03						
703	9.36E-04						
704	9.03E-04						
705	8.52E-04						
706	8.01E-04						
707	7.46E-04						
708	6.81E-04						
709	6.02E-04						
710	5.04E-04						
