OLIS-3D-ASCII	SySl1221				
668	3.21E-05				
669	4.49E-05				
670	3.55E-05				
671	5.20E-05				
672	6.12E-05				
673	7.04E-05				
674	7.78E-05				
675	8.16E-05				
676	1.03E-04				
677	1.05E-04				
678	1.08E-04				
679	1.39E-04				
680	1.58E-04				
681	1.34E-04				
682	1.04E-04				
683	8.62E-05				
684	5.09E-05				
685	8.38E-05				
686	1.06E-04				
687	1.09E-04				
688	9.24E-05				
689	7.72E-05				
690	8.57E-05				
691	8.33E-05				
692	1.07E-04				
693	7.80E-05				
694	1.28E-04				
695	1.16E-04				
696	1.05E-04				
697	1.70E-04				
698	1.87E-04				
699	1.36E-04				
700	1.14E-04				
701	1.07E-04				
702	8.78E-05				
703	4.42E-05				
704	1.34E-05				
705	-3.87E-05				
706	-7.51E-05				
707	-8.40E-05				
708	-5.32E-05				
709	2.93E-05				
710	1.75E-04				
