OLIS-3D-ASCII	SySl1195						
635	1.17E-03						
636	1.15E-03						
637	1.14E-03						
638	0.001131461						
639	1.12E-03						
640	1.12E-03						
641	1.12E-03						
642	1.10E-03						
643	1.11E-03						
644	1.12E-03						
645	1.10E-03						
646	1.10E-03						
647	1.11E-03						
648	1.09E-03						
649	1.07E-03						
650	1.08E-03						
651	1.10E-03						
652	1.10E-03						
653	0.001120037						
654	1.15E-03						
655	1.22E-03						
656	1.28E-03						
657	1.38E-03						
658	1.48E-03						
659	1.57E-03						
660	1.66E-03						
661	1.75E-03						
662	1.89E-03						
663	1.98E-03						
664	2.09E-03						
665	2.21E-03						
666	2.35E-03						
667	2.45E-03						
668	2.59E-03						
669	2.75E-03						
670	2.88E-03						
671	3.00E-03						
672	3.09E-03						
673	3.23E-03						
674	3.33E-03						
675	3.43E-03						
676	3.55E-03						
677	3.62E-03						
678	3.72E-03						
679	3.77E-03						
680	3.84E-03						
681	3.85E-03						
682	3.79E-03						
683	3.72E-03						
684	3.58E-03						
685	3.42E-03						
686	3.21E-03						
687	2.97E-03						
688	2.72E-03						
689	2.47E-03						
690	2.25E-03						
691	2.00E-03						
692	1.78E-03						
693	1.60E-03						
694	1.42E-03						
695	1.29E-03						
696	1.15E-03						
697	9.82E-04						
698	8.58E-04						
699	7.21E-04						
700	6.03E-04						
701	5.01E-04						
702	3.78E-04						
703	2.76E-04						
704	3.10E-04						
705	3.28E-04						
706	3.20E-04						
707	2.59E-04						
708	1.20E-04						
709	-1.23E-04						
710	-4.96E-04						
