OLIS-3D-ASCII	SySl1220					
680	2.01E-04					
681	2.00E-04					
682	1.75E-04					
683	1.56E-04					
684	1.41E-04					
685	1.73E-04					
686	1.79E-04					
687	1.32E-04					
688	1.14E-04					
689	7.11E-05					
690	7.50E-05					
691	5.87E-05					
692	5.59E-05					
693	1.08E-05					
694	-8.37E-06					
695	8.89E-06					
696	-2.44E-05					
697	4.46E-05					
698	-1.42E-05					
699	-1.24E-04					
700	-1.60E-04					
701	-1.80E-04					
702	-1.48E-04					
703	-1.68E-04					
704	-1.28E-04					
705	-8.77E-05					
706	-4.76E-05					
707	-1.42E-05					
708	6.59E-06					
709	8.74E-06					
710	-1.38E-05					
