OLIS-3D-ASCII	SySl1028					
496	2.35E-03					
497	2.34E-03					
498	2.30E-03					
499	2.27E-03					
500	2.25E-03					
501	2.23E-03					
502	2.20E-03					
503	2.17E-03					
504	2.11E-03					
505	2.06E-03					
506	2.01E-03					
507	1.96E-03					
508	1.90E-03					
509	1.84E-03					
510	1.79E-03					
511	0.001725928					
512	1.65E-03					
513	1.60E-03					
514	1.54E-03					
515	1.48E-03					
516	1.41E-03					
517	1.36E-03					
518	1.29E-03					
519	1.23E-03					
520	1.16E-03					
521	1.10E-03					
522	1.05E-03					
523	9.98E-04					
524	9.38E-04					
525	8.92E-04					
526	8.43E-04					
527	8.09E-04					
528	7.72E-04					
529	7.58E-04					
530	7.43E-04					
531	7.23E-04					
532	7.16E-04					
533	7.17E-04					
534	7.22E-04					
535	7.30E-04					
536	7.21E-04					
537	7.00E-04					
538	6.78E-04					
539	6.71E-04					
540	6.64E-04					
541	6.73E-04					
542	6.75E-04					
543	6.70E-04					
544	6.91E-04					
545	7.17E-04					
546	7.50E-04					
547	7.76E-04					
548	7.93E-04					
549	7.94E-04					
550	8.04E-04					
551	8.21E-04					
552	8.34E-04					
553	8.43E-04					
554	8.49E-04					
555	8.63E-04					
556	8.87E-04					
557	9.11E-04					
558	9.37E-04					
559	9.58E-04					
560	9.90E-04					
561	0.00101465					
562	1.06E-03					
563	1.09E-03					
564	1.12E-03					
565	1.14E-03					
566	1.17E-03					
567	1.21E-03					
568	1.24E-03					
569	1.26E-03					
570	1.29E-03					
571	1.32E-03					
572	1.36E-03					
573	1.40E-03					
574	1.45E-03					
575	1.48E-03					
576	1.51E-03					
577	1.55E-03					
578	1.60E-03					
579	1.63E-03					
580	1.67E-03					
581	1.70E-03					
582	1.74E-03					
583	1.77E-03					
584	1.81E-03					
585	1.86E-03					
586	1.89E-03					
587	1.91E-03					
588	1.94E-03					
589	1.95E-03					
590	1.97E-03					
591	1.98E-03					
592	2.01E-03					
593	2.02E-03					
594	2.05E-03					
595	2.09E-03					
596	2.12E-03					
597	2.18E-03					
598	2.22E-03					
599	2.27E-03					
600	2.33E-03					
601	2.36E-03					
602	2.41E-03					
603	2.45E-03					
604	2.50E-03					
605	2.56E-03					
606	2.61E-03					
607	2.68E-03					
608	2.73E-03					
609	2.80E-03					
610	2.86E-03					
611	2.93E-03					
612	2.99E-03					
613	3.04E-03					
614	3.11E-03					
615	3.16E-03					
616	3.22E-03					
617	3.28E-03					
618	3.33E-03					
619	3.37E-03					
620	3.40E-03					
621	3.43E-03					
622	3.46E-03					
623	3.47E-03					
624	3.48E-03					
625	3.50E-03					
626	3.52E-03					
627	3.53E-03					
628	3.54E-03					
629	3.55E-03					
630	3.54E-03					
631	3.56E-03					
632	3.54E-03					
633	3.54E-03					
634	3.53E-03					
635	3.50E-03					
636	3.47E-03					
637	3.44E-03					
638	3.39E-03					
639	3.33E-03					
640	3.25E-03					
641	3.17E-03					
642	3.08E-03					
643	3.00E-03					
644	2.89E-03					
645	2.78E-03					
646	2.68E-03					
647	2.57E-03					
648	2.46E-03					
649	2.37E-03					
650	2.30E-03					
651	2.23E-03					
652	2.16E-03					
653	2.12E-03					
654	2.07E-03					
655	2.05E-03					
656	2.05E-03					
657	2.06E-03					
658	2.08E-03					
659	2.12E-03					
660	2.18E-03					
661	2.27E-03					
662	2.41E-03					
663	2.52E-03					
664	2.62E-03					
665	2.77E-03					
666	2.90E-03					
667	3.06E-03					
668	3.20E-03					
669	3.31E-03					
670	3.42E-03					
671	3.55E-03					
672	3.68E-03					
673	3.85E-03					
674	3.97E-03					
675	4.09E-03					
676	4.20E-03					
677	4.32E-03					
678	4.41E-03					
679	4.49E-03					
680	4.52E-03					
681	4.49E-03					
682	4.45E-03					
683	4.35E-03					
684	4.24E-03					
685	4.07E-03					
686	3.80E-03					
687	3.52E-03					
688	3.22E-03					
689	2.96E-03					
690	2.68E-03					
691	2.44E-03					
692	2.24E-03					
693	2.03E-03					
694	1.85E-03					
695	1.65E-03					
696	1.50E-03					
697	1.34E-03					
698	1.12E-03					
699	9.88E-04					
700	8.53E-04					
701	7.31E-04					
702	6.59E-04					
703	5.28E-04					
704	4.97E-04					
705	4.01E-04					
706	3.06E-04					
707	2.15E-04					
708	1.29E-04					
709	5.26E-05					
710	-1.28E-05					
