OLIS-3D-ASCII	SySl1144	
574	1.40E-03	
575	1.33E-03	
576	1.24E-03	
577	1.16E-03	
578	1.06E-03	
579	9.72E-04	
580	8.92E-04	
581	8.15E-04	
582	7.52E-04	
583	6.83E-04	
584	6.16E-04	
585	5.69E-04	
586	5.40E-04	
587	5.04E-04	
588	4.71E-04	
589	4.45E-04	
590	4.20E-04	
591	3.96E-04	
592	3.77E-04	
593	3.57E-04	
594	3.36E-04	
595	3.15E-04	
596	2.97E-04	
597	3.01E-04	
598	3.03E-04	
599	3.09E-04	
600	3.18E-04	
601	3.26E-04	
602	3.42E-04	
603	3.40E-04	
604	3.43E-04	
605	3.44E-04	
606	3.36E-04	
607	3.36E-04	
608	3.16E-04	
609	3.04E-04	
610	2.97E-04	
611	2.86E-04	
612	2.87E-04	
613	3.01E-04	
614	3.08E-04	
615	3.18E-04	
616	3.27E-04	
617	3.37E-04	
618	3.56E-04	
619	3.64E-04	
620	3.56E-04	
621	3.54E-04	
622	3.50E-04	
623	3.37E-04	
624	3.27E-04	
625	3.27E-04	
626	3.26E-04	
627	3.35E-04	
628	3.31E-04	
629	3.32E-04	
630	3.39E-04	
631	3.22E-04	
632	3.14E-04	
633	3.14E-04	
634	3.05E-04	
635	2.92E-04	
636	2.86E-04	
637	3.00E-04	
638	2.98E-04	
639	2.77E-04	
640	2.73E-04	
641	2.81E-04	
642	2.80E-04	
643	2.79E-04	
644	2.79E-04	
645	2.85E-04	
646	2.88E-04	
647	2.89E-04	
648	2.92E-04	
649	2.92E-04	
650	2.81E-04	
651	2.68E-04	
652	2.75E-04	
653	2.85E-04	
654	2.68E-04	
655	2.69E-04	
656	2.79E-04	
657	2.90E-04	
658	3.23E-04	
659	3.63E-04	
660	3.80E-04	
661	4.04E-04	
662	4.41E-04	
663	4.69E-04	
664	4.92E-04	
665	5.16E-04	
666	5.31E-04	
667	5.72E-04	
668	6.03E-04	
669	6.18E-04	
670	6.43E-04	
671	6.85E-04	
672	6.87E-04	
673	7.02E-04	
674	7.35E-04	
675	7.46E-04	
676	7.68E-04	
677	7.81E-04	
678	7.83E-04	
679	8.15E-04	
680	8.09E-04	
681	8.10E-04	
682	7.70E-04	
683	7.25E-04	
684	6.75E-04	
685	6.02E-04	
686	5.52E-04	
687	4.65E-04	
688	4.06E-04	
689	3.18E-04	
690	2.66E-04	
691	1.96E-04	
692	1.57E-04	
693	9.86E-05	
694	3.99E-05	
695	1.66E-05	
696	-3.20E-05	
697	-1.06E-04	
698	-1.24E-04	
699	-2.15E-04	
700	-2.52E-04	
701	-2.78E-04	
702	-3.58E-04	
703	-4.81E-04	
704	-5.37E-04	
705	-6.13E-04	
706	-6.75E-04	
707	-7.17E-04	
708	-7.30E-04	
709	-7.09E-04	
710	-6.46E-04	
