OLIS-3D-ASCII	SySl1107						
611	2.43E-04						
612	2.54E-04						
613	2.64E-04						
614	2.76E-04						
615	2.75E-04						
616	2.77E-04						
617	2.69E-04						
618	2.52E-04						
619	2.60E-04						
620	2.60E-04						
621	2.73E-04						
622	2.76E-04						
623	2.88E-04						
624	3.07E-04						
625	3.08E-04						
626	3.11E-04						
627	3.10E-04						
628	3.02E-04						
629	3.04E-04						
630	3.01E-04						
631	3.00E-04						
632	2.91E-04						
633	2.87E-04						
634	2.88E-04						
635	2.98E-04						
636	3.07E-04						
637	2.96E-04						
638	2.80E-04						
639	2.68E-04						
640	2.62E-04						
641	2.55E-04						
642	2.31E-04						
643	2.16E-04						
644	2.05E-04						
645	1.90E-04						
646	1.93E-04						
647	2.12E-04						
648	2.23E-04						
649	2.32E-04						
650	2.26E-04						
651	2.49E-04						
652	2.79E-04						
653	2.80E-04						
654	2.78E-04						
655	2.88E-04						
656	3.04E-04						
657	3.05E-04						
658	3.15E-04						
659	3.42E-04						
660	3.69E-04						
661	4.13E-04						
662	4.44E-04						
663	4.90E-04						
664	5.32E-04						
665	5.53E-04						
666	5.86E-04						
667	6.03E-04						
668	6.13E-04						
669	6.40E-04						
670	6.70E-04						
671	6.82E-04						
672	7.09E-04						
673	7.27E-04						
674	7.47E-04						
675	7.47E-04						
676	7.85E-04						
677	8.33E-04						
678	8.48E-04						
679	8.40E-04						
680	8.72E-04						
681	8.79E-04						
682	8.69E-04						
683	8.60E-04						
684	8.33E-04						
685	7.78E-04						
686	7.40E-04						
687	6.74E-04						
688	6.42E-04						
689	5.67E-04						
690	4.68E-04						
691	4.04E-04						
692	3.58E-04						
693	2.49E-04						
694	1.54E-04						
695	9.07E-05						
696	-9.88E-08						
697	-4.87E-05						
698	-4.97E-05						
699	-1.93E-05						
700	-1.09E-05						
701	-1.01E-04						
702	-7.88E-05						
703	-8.26E-05						
704	-8.52E-05						
705	-1.48E-04						
706	-2.14E-04						
707	-2.72E-04						
708	-3.15E-04						
709	-3.33E-04						
710	-3.17E-04						
