OLIS-3D-ASCII	SySl1285				
674	2.02E-02				
675	2.08E-02				
676	2.14E-02				
677	2.20E-02				
678	2.26E-02				
679	2.30E-02				
680	2.33E-02				
681	2.33E-02				
682	2.31E-02				
683	2.27E-02				
684	2.20E-02				
685	2.12E-02				
686	2.02E-02				
687	1.89E-02				
688	0.017667405				
689	1.65E-02				
690	0.015265526				
691	1.41E-02				
692	0.012979878				
693	1.19E-02				
694	1.10E-02				
695	1.01E-02				
696	9.29E-03				
697	8.59E-03				
698	7.91E-03				
699	7.28E-03				
700	6.80E-03				
701	6.43E-03				
702	6.17E-03				
703	5.92E-03				
704	5.66E-03				
705	5.45E-03				
706	5.28E-03				
707	5.12E-03				
708	4.97E-03				
709	4.83E-03				
710	4.70E-03				
