OLIS-3D-ASCII	SySl1213				
669	1.06E-02				
670	0.010719794				
671	1.08E-02				
672	1.09E-02				
673	1.10E-02				
674	0.010976589				
675	1.09E-02				
676	1.08E-02				
677	1.06E-02				
678	1.04E-02				
679	1.01E-02				
680	9.79E-03				
681	9.36E-03				
682	8.88E-03				
683	8.40E-03				
684	7.89E-03				
685	7.43E-03				
686	6.89E-03				
687	6.31E-03				
688	0.005745094				
689	5.21E-03				
690	4.70E-03				
691	4.17E-03				
692	3.73E-03				
693	3.29E-03				
694	2.94E-03				
695	2.67E-03				
696	2.38E-03				
697	2.22E-03				
698	2.00E-03				
699	1.83E-03				
700	1.65E-03				
701	1.51E-03				
702	1.38E-03				
703	1.19E-03				
704	1.11E-03				
705	1.01E-03				
706	9.31E-04				
707	8.79E-04				
708	8.56E-04				
709	8.64E-04				
710	9.08E-04				
