OLIS-3D-ASCII	SySl1283						
534	1.42E-03						
535	1.43E-03						
536	1.42E-03						
537	1.44E-03						
538	1.46E-03						
539	1.48E-03						
540	1.48E-03						
541	1.49E-03						
542	1.49E-03						
543	1.52E-03						
544	1.56E-03						
545	1.59E-03						
546	1.66E-03						
547	1.72E-03						
548	1.77E-03						
549	1.82E-03						
550	1.89E-03						
551	1.93E-03						
552	1.97E-03						
553	2.02E-03						
554	2.07E-03						
555	2.12E-03						
556	2.19E-03						
557	2.25E-03						
558	2.32E-03						
559	2.38E-03						
560	2.42E-03						
561	2.48E-03						
562	2.54E-03						
563	2.62E-03						
564	2.68E-03						
565	2.74E-03						
566	2.82E-03						
567	2.91E-03						
568	3.00E-03						
569	3.09E-03						
570	3.18E-03						
571	3.25E-03						
572	3.32E-03						
573	3.40E-03						
574	3.48E-03						
575	3.59E-03						
576	3.68E-03						
577	3.76E-03						
578	3.85E-03						
579	3.94E-03						
580	4.02E-03						
581	4.11E-03						
582	4.19E-03						
583	4.27E-03						
584	4.34E-03						
585	4.43E-03						
586	4.50E-03						
587	4.59E-03						
588	4.66E-03						
589	4.72E-03						
590	4.78E-03						
591	4.84E-03						
592	4.90E-03						
593	4.98E-03						
594	5.06E-03						
595	5.14E-03						
596	5.22E-03						
597	5.30E-03						
598	5.39E-03						
599	5.49E-03						
600	5.57E-03						
601	5.67E-03						
602	5.78E-03						
603	5.92E-03						
604	6.05E-03						
605	6.20E-03						
606	6.35E-03						
607	6.50E-03						
608	6.64E-03						
609	6.79E-03						
610	6.94E-03						
611	7.06E-03						
612	7.18E-03						
613	7.31E-03						
614	7.45E-03						
615	7.59E-03						
616	7.72E-03						
617	7.86E-03						
618	7.99E-03						
619	8.10E-03						
620	8.19E-03						
621	8.29E-03						
622	8.34E-03						
623	8.39E-03						
624	8.43E-03						
625	8.45E-03						
626	8.47E-03						
627	8.47E-03						
628	8.49E-03						
629	8.50E-03						
630	8.51E-03						
631	8.48E-03						
632	8.46E-03						
633	8.45E-03						
634	8.41E-03						
635	0.008391975						
636	8.35E-03						
637	8.30E-03						
638	8.22E-03						
639	8.12E-03						
640	8.02E-03						
641	7.86E-03						
642	7.70E-03						
643	7.46E-03						
644	7.23E-03						
645	6.99E-03						
646	6.75E-03						
647	6.50E-03						
648	6.28E-03						
649	6.06E-03						
650	5.85E-03						
651	5.67E-03						
652	5.50E-03						
653	5.34E-03						
654	5.20E-03						
655	5.06E-03						
656	5.00E-03						
657	4.96E-03						
658	4.97E-03						
659	5.02E-03						
660	5.16E-03						
661	5.31E-03						
662	5.53E-03						
663	5.77E-03						
664	6.02E-03						
665	6.27E-03						
666	6.54E-03						
667	6.84E-03						
668	7.11E-03						
669	7.36E-03						
670	7.58E-03						
671	7.80E-03						
672	8.05E-03						
673	8.29E-03						
674	8.53E-03						
675	8.74E-03						
676	8.96E-03						
677	9.19E-03						
678	9.41E-03						
679	9.61E-03						
680	9.72E-03						
681	9.72E-03						
682	9.65E-03						
683	9.51E-03						
684	9.32E-03						
685	8.97E-03						
686	8.53E-03						
687	8.01E-03						
688	7.50E-03						
689	6.98E-03						
690	6.43E-03						
691	5.94E-03						
692	5.45E-03						
693	4.95E-03						
694	4.65E-03						
695	4.29E-03						
696	3.98E-03						
697	3.66E-03						
698	3.36E-03						
699	3.05E-03						
700	2.80E-03						
701	2.63E-03						
702	2.53E-03						
703	2.39E-03						
704	2.37E-03						
705	2.38E-03						
706	2.39E-03						
707	2.37E-03						
708	2.30E-03						
709	2.15E-03						
710	1.89E-03						
