OLIS-3D-ASCII	SySl1171						
472	1.49E-03						
473	1.45E-03						
474	1.42E-03						
475	1.39E-03						
476	1.36E-03						
477	1.35E-03						
478	1.35E-03						
479	1.35E-03						
480	1.34E-03						
481	1.34E-03						
482	1.34E-03						
483	1.35E-03						
484	1.35E-03						
485	1.35E-03						
486	1.36E-03						
487	1.37E-03						
488	1.38E-03						
489	1.39E-03						
490	1.41E-03						
491	1.43E-03						
492	1.46E-03						
493	1.48E-03						
494	1.50E-03						
495	1.53E-03						
496	1.55E-03						
497	1.56E-03						
498	1.58E-03						
499	1.58E-03						
500	1.57E-03						
501	1.54E-03						
502	1.53E-03						
503	1.50E-03						
504	1.46E-03						
505	1.44E-03						
506	1.41E-03						
507	1.39E-03						
508	1.35E-03						
509	1.31E-03						
510	1.26E-03						
511	1.20E-03						
512	1.16E-03						
513	1.09E-03						
514	1.05E-03						
515	9.77E-04						
516	9.29E-04						
517	8.95E-04						
518	8.55E-04						
519	8.12E-04						
520	7.65E-04						
521	7.24E-04						
522	6.93E-04						
523	6.76E-04						
524	6.55E-04						
525	6.21E-04						
526	6.10E-04						
527	5.88E-04						
528	5.81E-04						
529	5.64E-04						
530	5.52E-04						
531	5.37E-04						
532	5.41E-04						
533	5.47E-04						
534	5.56E-04						
535	5.79E-04						
536	5.82E-04						
537	5.93E-04						
538	6.14E-04						
539	6.31E-04						
540	6.38E-04						
541	6.36E-04						
542	6.61E-04						
543	6.81E-04						
544	7.08E-04						
545	7.15E-04						
546	7.41E-04						
547	7.79E-04						
548	8.02E-04						
549	8.27E-04						
550	8.54E-04						
551	8.82E-04						
552	9.10E-04						
553	9.40E-04						
554	9.76E-04						
555	1.01E-03						
556	1.04E-03						
557	1.06E-03						
558	1.12E-03						
559	0.001161964						
560	1.20E-03						
561	1.24E-03						
562	1.27E-03						
563	1.29E-03						
564	1.32E-03						
565	1.36E-03						
566	1.38E-03						
567	1.43E-03						
568	1.48E-03						
569	1.54E-03						
570	1.61E-03						
571	1.66E-03						
572	1.70E-03						
573	1.75E-03						
574	1.79E-03						
575	1.83E-03						
576	1.88E-03						
577	1.93E-03						
578	1.97E-03						
579	2.04E-03						
580	2.09E-03						
581	2.14E-03						
582	2.19E-03						
583	2.24E-03						
584	2.27E-03						
585	2.31E-03						
586	2.35E-03						
587	2.40E-03						
588	2.44E-03						
589	2.48E-03						
590	2.51E-03						
591	2.55E-03						
592	2.58E-03						
593	2.62E-03						
594	0.00266294						
595	2.70E-03						
596	2.72E-03						
597	2.76E-03						
598	2.81E-03						
599	2.86E-03						
600	2.90E-03						
601	2.96E-03						
602	3.01E-03						
603	3.09E-03						
604	3.16E-03						
605	3.23E-03						
606	3.31E-03						
607	3.39E-03						
608	3.46E-03						
609	0.003535789						
610	3.61E-03						
611	3.68E-03						
612	3.76E-03						
613	3.83E-03						
614	3.90E-03						
615	0.003961275						
616	4.01E-03						
617	4.07E-03						
618	4.13E-03						
619	4.20E-03						
620	4.25E-03						
621	4.29E-03						
622	4.33E-03						
623	4.36E-03						
624	4.40E-03						
625	4.43E-03						
626	4.46E-03						
627	4.46E-03						
628	4.47E-03						
629	4.49E-03						
630	4.49E-03						
631	4.49E-03						
632	4.45E-03						
633	4.43E-03						
634	4.40E-03						
635	4.38E-03						
636	4.34E-03						
637	4.31E-03						
638	4.27E-03						
639	4.22E-03						
640	4.15E-03						
641	4.08E-03						
642	3.98E-03						
643	3.90E-03						
644	3.78E-03						
645	3.67E-03						
646	3.55E-03						
647	3.43E-03						
648	3.28E-03						
649	3.13E-03						
650	2.99E-03						
651	2.86E-03						
652	2.74E-03						
653	2.65E-03						
654	2.59E-03						
655	2.56E-03						
656	2.53E-03						
657	2.53E-03						
658	2.55E-03						
659	2.59E-03						
660	2.62E-03						
661	2.68E-03						
662	2.76E-03						
663	2.87E-03						
664	2.99E-03						
665	3.12E-03						
666	3.25E-03						
667	3.41E-03						
668	3.53E-03						
669	3.67E-03						
670	3.77E-03						
671	3.90E-03						
672	0.003981057						
673	4.09E-03						
674	4.21E-03						
675	4.34E-03						
676	4.48E-03						
677	4.61E-03						
678	4.70E-03						
679	4.80E-03						
680	4.88E-03						
681	4.88E-03						
682	4.85E-03						
683	4.77E-03						
684	4.59E-03						
685	4.43E-03						
686	4.21E-03						
687	3.97E-03						
688	3.71E-03						
689	3.44E-03						
690	3.13E-03						
691	2.90E-03						
692	2.63E-03						
693	2.37E-03						
694	2.21E-03						
695	2.04E-03						
696	1.84E-03						
697	1.67E-03						
698	1.50E-03						
699	1.30E-03						
700	1.15E-03						
701	1.03E-03						
702	8.97E-04						
703	8.34E-04						
704	6.94E-04						
705	6.69E-04						
706	6.41E-04						
707	5.91E-04						
708	5.00E-04						
709	3.49E-04						
710	1.20E-04						
