OLIS-3D-ASCII	SySl1036					
609	3.39E-03					
610	3.43E-03					
611	3.48E-03					
612	3.51E-03					
613	3.56E-03					
614	3.61E-03					
615	3.67E-03					
616	3.70E-03					
617	3.75E-03					
618	3.79E-03					
619	3.83E-03					
620	3.87E-03					
621	3.89E-03					
622	3.92E-03					
623	3.94E-03					
624	3.96E-03					
625	4.01E-03					
626	4.01E-03					
627	4.02E-03					
628	3.98E-03					
629	3.97E-03					
630	3.97E-03					
631	3.93E-03					
632	3.89E-03					
633	3.86E-03					
634	3.84E-03					
635	3.83E-03					
636	3.83E-03					
637	3.80E-03					
638	3.76E-03					
639	3.72E-03					
640	3.70E-03					
641	3.70E-03					
642	3.69E-03					
643	3.65E-03					
644	3.64E-03					
645	3.64E-03					
646	3.64E-03					
647	3.64E-03					
648	3.63E-03					
649	3.64E-03					
650	3.67E-03					
651	3.72E-03					
652	3.79E-03					
653	3.88E-03					
654	4.00E-03					
655	4.13E-03					
656	4.31E-03					
657	4.54E-03					
658	4.78E-03					
659	5.07E-03					
660	5.42E-03					
661	5.79E-03					
662	6.19E-03					
663	6.61E-03					
664	7.03E-03					
665	7.47E-03					
666	7.97E-03					
667	8.42E-03					
668	8.86E-03					
669	9.31E-03					
670	9.73E-03					
671	0.010186112					
672	0.010593522					
673	1.10E-02					
674	1.15E-02					
675	1.19E-02					
676	1.22E-02					
677	1.27E-02					
678	1.31E-02					
679	1.33E-02					
680	1.34E-02					
681	1.34E-02					
682	1.33E-02					
683	1.30E-02					
684	1.25E-02					
685	1.19E-02					
686	1.12E-02					
687	1.04E-02					
688	9.65E-03					
689	8.92E-03					
690	8.18E-03					
691	7.47E-03					
692	6.79E-03					
693	6.17E-03					
694	5.58E-03					
695	5.08E-03					
696	4.69E-03					
697	4.24E-03					
698	3.79E-03					
699	3.42E-03					
700	3.13E-03					
701	2.80E-03					
702	2.51E-03					
703	2.25E-03					
704	1.86E-03					
705	1.59E-03					
706	1.38E-03					
707	1.24E-03					
708	1.20E-03					
709	1.25E-03					
710	1.43E-03					
