OLIS-3D-ASCII	SySl1108					
647	2.07E-03					
648	2.07E-03					
649	2.07E-03					
650	2.08E-03					
651	2.13E-03					
652	2.16E-03					
653	2.24E-03					
654	2.33E-03					
655	2.44E-03					
656	2.56E-03					
657	2.70E-03					
658	2.87E-03					
659	3.04E-03					
660	3.22E-03					
661	0.003431559					
662	3.67E-03					
663	3.93E-03					
664	4.19E-03					
665	4.49E-03					
666	4.83E-03					
667	5.16E-03					
668	5.47E-03					
669	5.77E-03					
670	6.07E-03					
671	6.36E-03					
672	6.61E-03					
673	6.87E-03					
674	7.13E-03					
675	7.41E-03					
676	7.64E-03					
677	7.82E-03					
678	8.04E-03					
679	8.13E-03					
680	8.15E-03					
681	8.08E-03					
682	7.90E-03					
683	7.63E-03					
684	7.28E-03					
685	6.90E-03					
686	6.43E-03					
687	5.94E-03					
688	5.41E-03					
689	4.94E-03					
690	4.50E-03					
691	4.04E-03					
692	3.65E-03					
693	3.31E-03					
694	2.97E-03					
695	2.65E-03					
696	2.34E-03					
697	2.07E-03					
698	1.82E-03					
699	1.58E-03					
700	1.34E-03					
701	1.26E-03					
702	1.16E-03					
703	9.95E-04					
704	1.02E-03					
705	1.01E-03					
706	9.84E-04					
707	9.27E-04					
708	8.23E-04					
709	6.54E-04					
710	4.03E-04					
