OLIS-3D-ASCII	SySl1140					
695	5.92E-03					
696	5.36E-03					
697	4.84E-03					
698	4.44E-03					
699	3.96E-03					
700	3.62E-03					
701	3.36E-03					
702	3.08E-03					
703	2.82E-03					
704	2.55E-03					
705	2.31E-03					
706	2.08E-03					
707	1.85E-03					
708	1.63E-03					
709	1.40E-03					
710	1.17E-03					
