OLIS-3D-ASCII	SySl1035						
505	1.01E-02						
506	9.96E-03						
507	9.85E-03						
508	9.75E-03						
509	9.63E-03						
510	9.52E-03						
511	9.40E-03						
512	9.29E-03						
513	9.20E-03						
514	9.14E-03						
515	9.09E-03						
516	9.03E-03						
517	9.00E-03						
518	8.96E-03						
519	8.93E-03						
520	8.92E-03						
521	8.91E-03						
522	8.93E-03						
523	8.93E-03						
524	8.93E-03						
525	8.97E-03						
526	9.02E-03						
527	9.06E-03						
528	9.11E-03						
529	9.19E-03						
530	9.26E-03						
531	9.35E-03						
532	9.45E-03						
533	9.54E-03						
534	9.64E-03						
535	9.75E-03						
536	9.85E-03						
537	9.96E-03						
538	1.01E-02						
539	1.02E-02						
540	1.03E-02						
541	1.05E-02						
542	1.06E-02						
543	1.08E-02						
544	1.09E-02						
545	1.11E-02						
546	1.12E-02						
547	1.14E-02						
548	0.011510395						
549	1.16E-02						
550	1.18E-02						
551	1.19E-02						
552	0.012053782						
553	1.22E-02						
554	1.23E-02						
555	1.25E-02						
556	1.26E-02						
557	1.28E-02						
558	1.30E-02						
559	1.31E-02						
560	1.33E-02						
561	1.35E-02						
562	1.37E-02						
563	1.39E-02						
564	1.40E-02						
565	1.42E-02						
566	1.43E-02						
567	1.44E-02						
568	1.44E-02						
569	1.43E-02						
570	1.41E-02						
571	1.39E-02						
572	1.35E-02						
573	0.012954471						
574	1.24E-02						
575	1.17E-02						
576	1.09E-02						
577	1.02E-02						
578	9.46E-03						
579	8.74E-03						
580	8.06E-03						
581	7.45E-03						
582	6.90E-03						
583	6.42E-03						
584	5.98E-03						
585	5.63E-03						
586	5.32E-03						
587	5.07E-03						
588	4.85E-03						
589	4.66E-03						
590	4.53E-03						
591	4.41E-03						
592	4.30E-03						
593	4.23E-03						
594	4.17E-03						
595	4.11E-03						
596	4.05E-03						
597	4.01E-03						
598	3.97E-03						
599	3.95E-03						
600	3.92E-03						
601	3.91E-03						
602	3.91E-03						
603	3.91E-03						
604	3.90E-03						
605	3.92E-03						
606	3.93E-03						
607	3.95E-03						
608	3.98E-03						
609	4.01E-03						
610	4.05E-03						
611	4.09E-03						
612	4.14E-03						
613	4.20E-03						
614	4.25E-03						
615	4.31E-03						
616	4.34E-03						
617	4.37E-03						
618	4.41E-03						
619	4.45E-03						
620	4.48E-03						
621	4.51E-03						
622	4.54E-03						
623	4.55E-03						
624	4.59E-03						
625	4.62E-03						
626	4.62E-03						
627	4.63E-03						
628	4.61E-03						
629	4.60E-03						
630	4.59E-03						
631	4.56E-03						
632	4.53E-03						
633	4.49E-03						
634	4.44E-03						
635	4.41E-03						
636	4.37E-03						
637	4.32E-03						
638	4.27E-03						
639	4.23E-03						
640	4.21E-03						
641	4.19E-03						
642	4.16E-03						
643	4.13E-03						
644	4.11E-03						
645	4.10E-03						
646	4.10E-03						
647	4.09E-03						
648	4.07E-03						
649	4.09E-03						
650	4.13E-03						
651	4.19E-03						
652	4.28E-03						
653	4.36E-03						
654	4.50E-03						
655	4.65E-03						
656	4.83E-03						
657	5.06E-03						
658	5.32E-03						
659	5.63E-03						
660	5.97E-03						
661	6.36E-03						
662	6.77E-03						
663	7.22E-03						
664	7.65E-03						
665	8.09E-03						
666	8.59E-03						
667	9.06E-03						
668	9.51E-03						
669	9.95E-03						
670	1.04E-02						
671	1.08E-02						
672	1.12E-02						
673	1.16E-02						
674	0.012058033						
675	1.25E-02						
676	1.29E-02						
677	1.33E-02						
678	1.37E-02						
679	1.40E-02						
680	1.42E-02						
681	0.014156729						
682	1.40E-02						
683	1.37E-02						
684	1.32E-02						
685	1.27E-02						
686	1.20E-02						
687	1.12E-02						
688	0.010402443						
689	9.67E-03						
690	8.94E-03						
691	8.23E-03						
692	7.52E-03						
693	6.84E-03						
694	6.23E-03						
695	5.65E-03						
696	5.15E-03						
697	4.67E-03						
698	4.18E-03						
699	3.87E-03						
700	3.55E-03						
701	3.27E-03						
702	3.04E-03						
703	2.84E-03						
704	2.61E-03						
705	2.40E-03						
706	2.19E-03						
707	1.97E-03						
708	1.72E-03						
709	1.45E-03						
710	1.14E-03						
