OLIS-3D-ASCII	SySl1012					
486	1.23E-02					
487	1.24E-02					
488	1.25E-02					
489	1.25E-02					
490	1.25E-02					
491	1.26E-02					
492	1.26E-02					
493	1.26E-02					
494	0.012590374					
495	1.26E-02					
496	1.25E-02					
497	1.25E-02					
498	1.24E-02					
499	1.23E-02					
500	1.22E-02					
501	1.21E-02					
502	1.19E-02					
503	1.18E-02					
504	1.17E-02					
505	1.16E-02					
506	1.14E-02					
507	1.13E-02					
508	1.12E-02					
509	1.10E-02					
510	1.09E-02					
511	1.08E-02					
512	1.07E-02					
513	1.06E-02					
514	1.05E-02					
515	0.010390292					
516	0.010295595					
517	1.02E-02					
518	1.01E-02					
519	9.98E-03					
520	9.85E-03					
521	9.74E-03					
522	9.60E-03					
523	9.47E-03					
524	9.29E-03					
525	9.11E-03					
526	8.96E-03					
527	8.80E-03					
528	8.63E-03					
529	8.47E-03					
530	8.30E-03					
531	8.14E-03					
532	7.99E-03					
533	7.85E-03					
534	7.69E-03					
535	7.54E-03					
536	7.38E-03					
537	7.24E-03					
538	7.11E-03					
539	6.99E-03					
540	6.91E-03					
541	6.83E-03					
542	6.76E-03					
543	6.72E-03					
544	6.69E-03					
545	6.68E-03					
546	6.68E-03					
547	6.71E-03					
548	6.74E-03					
549	6.80E-03					
550	6.86E-03					
551	6.96E-03					
552	7.09E-03					
553	7.21E-03					
554	7.35E-03					
555	7.51E-03					
556	7.68E-03					
557	7.86E-03					
558	8.08E-03					
559	8.28E-03					
560	8.50E-03					
561	8.74E-03					
562	8.98E-03					
563	9.25E-03					
564	9.52E-03					
565	9.78E-03					
566	1.01E-02					
567	1.03E-02					
568	1.06E-02					
569	1.09E-02					
570	1.12E-02					
571	1.15E-02					
572	0.011763141					
573	1.20E-02					
574	1.23E-02					
575	1.26E-02					
576	1.28E-02					
577	1.31E-02					
578	1.34E-02					
579	1.36E-02					
580	1.38E-02					
581	1.41E-02					
582	1.43E-02					
583	1.45E-02					
584	0.014771589					
585	1.50E-02					
586	1.52E-02					
587	0.015440908					
588	1.57E-02					
589	0.015882691					
590	1.61E-02					
591	1.63E-02					
592	1.65E-02					
593	0.01677753					
594	1.70E-02					
595	1.73E-02					
596	1.75E-02					
597	1.77E-02					
598	1.80E-02					
599	1.83E-02					
600	1.86E-02					
601	1.89E-02					
602	1.92E-02					
603	1.96E-02					
604	2.00E-02					
605	2.05E-02					
606	2.09E-02					
607	2.14E-02					
608	2.19E-02					
609	2.24E-02					
610	2.29E-02					
611	0.023482134					
612	2.40E-02					
613	2.46E-02					
614	2.51E-02					
615	2.57E-02					
616	2.63E-02					
617	2.68E-02					
618	2.74E-02					
619	2.78E-02					
620	2.83E-02					
621	2.87E-02					
622	2.91E-02					
623	2.94E-02					
624	2.97E-02					
625	2.99E-02					
626	3.00E-02					
627	3.01E-02					
628	3.01E-02					
629	3.00E-02					
630	2.99E-02					
631	2.97E-02					
632	2.95E-02					
633	2.92E-02					
634	2.89E-02					
635	2.86E-02					
636	0.028250234					
637	0.027828188					
638	2.74E-02					
639	0.026831204					
640	2.63E-02					
641	2.57E-02					
642	2.51E-02					
643	2.44E-02					
644	2.37E-02					
645	2.30E-02					
646	2.23E-02					
647	2.17E-02					
648	2.11E-02					
649	2.05E-02					
650	2.00E-02					
651	1.96E-02					
652	1.92E-02					
653	1.89E-02					
654	1.86E-02					
655	0.018398012					
656	1.83E-02					
657	1.81E-02					
658	1.81E-02					
659	1.81E-02					
660	1.82E-02					
661	1.84E-02					
662	1.86E-02					
663	1.90E-02					
664	1.94E-02					
665	1.99E-02					
666	2.04E-02					
667	2.10E-02					
668	2.16E-02					
669	2.22E-02					
670	2.28E-02					
671	2.34E-02					
672	2.39E-02					
673	2.45E-02					
674	2.51E-02					
675	2.56E-02					
676	0.026065311					
677	2.65E-02					
678	2.70E-02					
679	2.74E-02					
680	2.76E-02					
681	2.76E-02					
682	2.74E-02					
683	2.69E-02					
684	0.026217068					
685	2.53E-02					
686	2.41E-02					
687	2.26E-02					
688	2.11E-02					
689	1.96E-02					
690	1.81E-02					
691	1.67E-02					
692	1.53E-02					
693	1.39E-02					
694	1.27E-02					
695	1.16E-02					
696	1.07E-02					
697	9.88E-03					
698	9.07E-03					
699	8.44E-03					
700	7.95E-03					
701	7.51E-03					
702	7.14E-03					
703	6.81E-03					
704	6.49E-03					
705	6.16E-03					
706	5.85E-03					
707	5.57E-03					
708	5.30E-03					
709	5.05E-03					
710	4.82E-03					
