OLIS-3D-ASCII	SySl1220					
619	-1.75E-05					
620	-6.83E-06					
621	-3.90E-06					
622	3.07E-06					
623	-6.24E-06					
624	1.59E-05					
625	1.68E-05					
626	-1.81E-06					
627	-1.25E-05					
628	-2.24E-05					
629	-3.37E-05					
630	-3.55E-05					
631	-2.76E-05					
632	-1.35E-05					
633	-1.87E-05					
634	-2.97E-05					
635	-4.63E-05					
636	-4.18E-05					
637	-6.06E-05					
638	-6.59E-05					
639	-6.56E-05					
640	-5.75E-05					
641	-5.88E-05					
642	-5.29E-05					
643	-4.06E-05					
644	-4.55E-05					
645	-6.30E-05					
646	-8.45E-05					
647	-9.87E-05					
648	-1.11E-04					
649	-1.12E-04					
650	-1.06E-04					
651	-1.10E-04					
652	-1.12E-04					
653	-9.62E-05					
654	-9.23E-05					
655	-8.54E-05					
656	-8.44E-05					
657	-7.86E-05					
658	-8.30E-05					
659	-7.77E-05					
660	-5.62E-05					
661	-5.04E-05					
662	-5.50E-05					
663	-4.51E-05					
664	-4.14E-05					
665	-5.67E-05					
666	-8.20E-05					
667	-8.11E-05					
668	-8.52E-05					
669	-7.47E-05					
670	-9.05E-05					
671	-5.64E-05					
672	-6.53E-05					
673	-7.79E-05					
674	-7.66E-05					
675	-8.13E-05					
676	-8.76E-05					
677	-1.06E-04					
678	-1.01E-04					
679	-7.95E-05					
680	-7.17E-05					
681	-2.74E-05					
682	9.89E-07					
683	3.24E-05					
684	-7.88E-06					
685	-9.99E-06					
686	-1.45E-05					
687	-2.14E-05					
688	-5.24E-05					
689	-1.05E-04					
690	-1.33E-04					
691	-1.65E-04					
692	-1.76E-04					
693	-1.65E-04					
694	-1.63E-04					
695	-2.43E-04					
696	-3.32E-04					
697	-3.76E-04					
698	-3.91E-04					
699	-4.13E-04					
700	-4.39E-04					
701	-0.000508759					
702	-5.33E-04					
703	-5.20E-04					
704	-4.86E-04					
705	-4.74E-04					
706	-4.62E-04					
707	-4.51E-04					
708	-4.42E-04					
709	-4.36E-04					
710	-4.35E-04					
