OLIS-3D-ASCII	SySl1318					
556	1.05E-03					
557	9.31E-04					
558	8.09E-04					
559	6.99E-04					
560	5.98E-04					
561	4.98E-04					
562	4.06E-04					
563	3.26E-04					
564	2.53E-04					
565	1.94E-04					
566	1.36E-04					
567	9.74E-05					
568	6.73E-05					
569	3.89E-05					
570	1.65E-06					
571	-2.19E-05					
572	-5.50E-05					
573	-7.83E-05					
574	-1.13E-04					
575	-1.42E-04					
576	-1.52E-04					
577	-1.61E-04					
578	-1.81E-04					
579	-1.91E-04					
580	-1.97E-04					
581	-1.94E-04					
582	-1.99E-04					
583	-2.14E-04					
584	-2.27E-04					
585	-2.27E-04					
586	-2.33E-04					
587	-2.34E-04					
588	-2.26E-04					
589	-2.27E-04					
590	-2.36E-04					
591	-2.47E-04					
592	-2.52E-04					
593	-2.60E-04					
594	-2.77E-04					
595	-3.04E-04					
596	-3.13E-04					
597	-3.06E-04					
598	-3.22E-04					
599	-3.31E-04					
600	-3.32E-04					
601	-3.20E-04					
602	-3.17E-04					
603	-3.10E-04					
604	-3.05E-04					
605	-2.88E-04					
606	-2.91E-04					
607	-2.75E-04					
608	-2.49E-04					
609	-2.26E-04					
610	-2.16E-04					
611	-2.00E-04					
612	-1.73E-04					
613	-1.57E-04					
614	-1.35E-04					
615	-1.17E-04					
616	-1.09E-04					
617	-9.22E-05					
618	-8.29E-05					
619	-5.41E-05					
620	-4.59E-05					
621	-4.32E-05					
622	-2.21E-05					
623	-1.65E-05					
624	-3.36E-06					
625	1.32E-06					
626	1.46E-05					
627	2.10E-05					
628	2.28E-05					
629	2.40E-05					
630	2.60E-05					
631	8.02E-06					
632	-5.11E-06					
633	-2.57E-05					
634	-2.08E-05					
635	-2.82E-05					
636	-5.56E-05					
637	-6.97E-05					
638	-8.27E-05					
639	-9.39E-05					
640	-1.17E-04					
641	-1.57E-04					
642	-2.05E-04					
643	-2.37E-04					
644	-2.49E-04					
645	-2.66E-04					
646	-2.64E-04					
647	-2.59E-04					
648	-2.73E-04					
649	-2.62E-04					
650	-2.26E-04					
651	-2.01E-04					
652	-1.79E-04					
653	-1.65E-04					
654	-1.55E-04					
655	-8.80E-05					
656	-4.02E-05					
657	3.73E-05					
658	1.26E-04					
659	2.38E-04					
660	3.72E-04					
661	5.36E-04					
662	7.41E-04					
663	9.51E-04					
664	1.17E-03					
665	1.40E-03					
666	1.62E-03					
667	1.85E-03					
668	2.09E-03					
669	2.32E-03					
670	2.51E-03					
671	2.70E-03					
672	2.88E-03					
673	3.04E-03					
674	3.21E-03					
675	3.34E-03					
676	3.45E-03					
677	3.52E-03					
678	3.54E-03					
679	3.53E-03					
680	3.49E-03					
681	3.39E-03					
682	3.20E-03					
683	2.94E-03					
684	2.62E-03					
685	2.30E-03					
686	1.97E-03					
687	1.57E-03					
688	1.19E-03					
689	7.55E-04					
690	3.73E-04					
691	2.26E-05					
692	-3.39E-04					
693	-5.81E-04					
694	-8.43E-04					
695	-1.09E-03					
696	-1.34E-03					
697	-1.55E-03					
698	-1.71E-03					
699	-1.90E-03					
700	-2.05E-03					
701	-2.28E-03					
702	-2.53E-03					
703	-2.71E-03					
704	-2.85E-03					
705	-3.00E-03					
706	-3.19E-03					
707	-3.46E-03					
708	-3.83E-03					
709	-4.34E-03					
710	-5.00E-03					
