OLIS-3D-ASCII	SySl1174			
572	1.63E-03			
573	1.69E-03			
574	1.74E-03			
575	1.79E-03			
576	1.84E-03			
577	1.88E-03			
578	1.92E-03			
579	1.96E-03			
580	2.00E-03			
581	2.04E-03			
582	2.08E-03			
583	2.12E-03			
584	2.17E-03			
585	2.22E-03			
586	2.26E-03			
587	2.31E-03			
588	2.34E-03			
589	2.38E-03			
590	2.43E-03			
591	2.47E-03			
592	2.51E-03			
593	2.55E-03			
594	2.59E-03			
595	2.62E-03			
596	2.65E-03			
597	2.68E-03			
598	2.73E-03			
599	2.78E-03			
600	2.82E-03			
601	2.89E-03			
602	2.96E-03			
603	3.04E-03			
604	3.12E-03			
605	3.19E-03			
606	3.25E-03			
607	3.34E-03			
608	3.40E-03			
609	3.46E-03			
610	3.54E-03			
611	3.62E-03			
612	3.68E-03			
613	3.79E-03			
614	3.89E-03			
615	3.96E-03			
616	4.01E-03			
617	4.07E-03			
618	4.12E-03			
619	4.18E-03			
620	4.21E-03			
621	4.23E-03			
622	4.28E-03			
623	4.31E-03			
624	4.34E-03			
625	4.39E-03			
626	4.43E-03			
627	4.44E-03			
628	4.44E-03			
629	4.46E-03			
630	4.46E-03			
631	4.47E-03			
632	4.44E-03			
633	4.43E-03			
634	4.42E-03			
635	4.41E-03			
636	4.38E-03			
637	4.35E-03			
638	4.30E-03			
639	4.24E-03			
640	4.16E-03			
641	4.08E-03			
642	3.97E-03			
643	3.87E-03			
644	3.77E-03			
645	3.65E-03			
646	3.53E-03			
647	3.40E-03			
648	3.27E-03			
649	3.12E-03			
650	2.97E-03			
651	2.84E-03			
652	2.71E-03			
653	2.60E-03			
654	2.53E-03			
655	2.48E-03			
656	2.45E-03			
657	2.45E-03			
658	2.48E-03			
659	2.53E-03			
660	2.60E-03			
661	2.68E-03			
662	2.79E-03			
663	2.90E-03			
664	3.03E-03			
665	3.14E-03			
666	3.27E-03			
667	3.42E-03			
668	3.54E-03			
669	3.68E-03			
670	3.80E-03			
671	3.93E-03			
672	4.04E-03			
673	4.17E-03			
674	4.30E-03			
675	4.42E-03			
676	4.55E-03			
677	4.68E-03			
678	4.78E-03			
679	4.91E-03			
680	5.00E-03			
681	5.01E-03			
682	4.96E-03			
683	4.87E-03			
684	4.70E-03			
685	4.53E-03			
686	4.27E-03			
687	3.97E-03			
688	3.68E-03			
689	3.44E-03			
690	3.16E-03			
691	2.92E-03			
692	2.70E-03			
693	2.42E-03			
694	2.25E-03			
695	2.08E-03			
696	1.89E-03			
697	1.72E-03			
698	1.52E-03			
699	1.29E-03			
700	1.15E-03			
701	1.09E-03			
702	9.86E-04			
703	9.37E-04			
704	9.09E-04			
705	9.18E-04			
706	9.01E-04			
707	8.31E-04			
708	6.84E-04			
709	4.33E-04			
710	5.48E-05			
