OLIS-3D-ASCII	SySl1195						
512	6.37E-04						
513	6.04E-04						
514	5.80E-04						
515	5.74E-04						
516	5.56E-04						
517	5.34E-04						
518	5.33E-04						
519	5.39E-04						
520	5.26E-04						
521	5.19E-04						
522	5.20E-04						
523	5.10E-04						
524	5.15E-04						
525	4.92E-04						
526	4.76E-04						
527	4.70E-04						
528	4.65E-04						
529	4.67E-04						
530	4.76E-04						
531	4.82E-04						
532	4.79E-04						
533	4.87E-04						
534	4.91E-04						
535	4.87E-04						
536	4.87E-04						
537	4.78E-04						
538	4.68E-04						
539	4.60E-04						
540	4.72E-04						
541	4.61E-04						
542	4.53E-04						
543	4.43E-04						
544	4.48E-04						
545	4.48E-04						
546	4.40E-04						
547	4.46E-04						
548	4.61E-04						
549	4.86E-04						
550	5.02E-04						
551	5.04E-04						
552	4.98E-04						
553	4.88E-04						
554	4.84E-04						
555	4.85E-04						
556	4.91E-04						
557	4.91E-04						
558	4.86E-04						
559	4.96E-04						
560	5.27E-04						
561	5.52E-04						
562	5.69E-04						
563	5.75E-04						
564	5.69E-04						
565	5.67E-04						
566	5.76E-04						
567	5.78E-04						
568	5.75E-04						
569	5.71E-04						
570	5.60E-04						
571	5.49E-04						
572	5.33E-04						
573	5.16E-04						
574	5.08E-04						
575	4.94E-04						
576	4.65E-04						
577	4.45E-04						
578	4.35E-04						
579	4.05E-04						
580	3.93E-04						
581	3.81E-04						
582	3.73E-04						
583	3.45E-04						
584	3.17E-04						
585	3.02E-04						
586	3.01E-04						
587	3.02E-04						
588	2.90E-04						
589	2.87E-04						
590	2.84E-04						
591	2.69E-04						
592	2.79E-04						
593	2.75E-04						
594	2.64E-04						
595	2.48E-04						
596	2.40E-04						
597	2.35E-04						
598	2.54E-04						
599	2.66E-04						
600	2.58E-04						
601	2.55E-04						
602	2.64E-04						
603	2.55E-04						
604	2.72E-04						
605	2.79E-04						
606	2.80E-04						
607	2.87E-04						
608	2.93E-04						
609	3.11E-04						
610	3.28E-04						
611	3.25E-04						
612	3.24E-04						
613	3.16E-04						
614	3.19E-04						
615	3.12E-04						
616	3.34E-04						
617	3.32E-04						
618	3.24E-04						
619	3.16E-04						
620	3.15E-04						
621	3.14E-04						
622	3.05E-04						
623	3.05E-04						
624	3.00E-04						
625	2.88E-04						
626	2.90E-04						
627	2.86E-04						
628	2.98E-04						
629	2.97E-04						
630	2.88E-04						
631	2.91E-04						
632	3.05E-04						
633	3.21E-04						
634	3.28E-04						
635	3.39E-04						
636	3.40E-04						
637	3.41E-04						
638	3.44E-04						
639	3.44E-04						
640	3.37E-04						
641	3.21E-04						
642	3.04E-04						
643	3.12E-04						
644	3.13E-04						
645	3.13E-04						
646	3.10E-04						
647	3.15E-04						
648	3.21E-04						
649	3.25E-04						
650	3.53E-04						
651	3.64E-04						
652	3.69E-04						
653	3.97E-04						
654	4.18E-04						
655	4.41E-04						
656	4.54E-04						
657	4.54E-04						
658	4.69E-04						
659	4.67E-04						
660	4.55E-04						
661	4.81E-04						
662	5.13E-04						
663	5.28E-04						
664	5.67E-04						
665	6.15E-04						
666	6.53E-04						
667	6.99E-04						
668	7.35E-04						
669	7.57E-04						
670	7.91E-04						
671	7.96E-04						
672	7.99E-04						
673	8.28E-04						
674	8.26E-04						
675	8.42E-04						
676	8.69E-04						
677	9.00E-04						
678	9.44E-04						
679	9.79E-04						
680	9.74E-04						
681	9.87E-04						
682	9.71E-04						
683	9.58E-04						
684	9.07E-04						
685	8.82E-04						
686	8.13E-04						
687	7.57E-04						
688	7.19E-04						
689	6.90E-04						
690	6.87E-04						
691	6.06E-04						
692	5.32E-04						
693	4.95E-04						
694	4.70E-04						
695	4.96E-04						
696	4.58E-04						
697	4.82E-04						
698	3.98E-04						
699	3.79E-04						
700	3.87E-04						
701	3.63E-04						
702	3.63E-04						
703	2.68E-04						
704	2.71E-04						
705	2.75E-04						
706	2.67E-04						
707	2.36E-04						
708	1.71E-04						
709	6.16E-05						
710	-1.04E-04						
