OLIS-3D-ASCII	SySl1196					
695	1.20E-03					
696	1.08E-03					
697	9.46E-04					
698	8.69E-04					
699	8.11E-04					
700	7.88E-04					
701	6.85E-04					
702	6.59E-04					
703	6.50E-04					
704	6.32E-04					
705	6.15E-04					
706	6.03E-04					
707	5.95E-04					
708	5.92E-04					
709	5.94E-04					
710	6.02E-04					
