OLIS-3D-ASCII	SySl1107						
612	3.47E-03						
613	3.50E-03						
614	3.54E-03						
615	3.58E-03						
616	3.62E-03						
617	3.65E-03						
618	3.69E-03						
619	3.71E-03						
620	3.75E-03						
621	3.78E-03						
622	3.84E-03						
623	3.86E-03						
624	3.89E-03						
625	3.91E-03						
626	3.92E-03						
627	3.91E-03						
628	3.93E-03						
629	3.91E-03						
630	3.91E-03						
631	3.90E-03						
632	3.89E-03						
633	3.86E-03						
634	3.85E-03						
635	3.80E-03						
636	3.77E-03						
637	3.74E-03						
638	3.70E-03						
639	3.66E-03						
640	3.64E-03						
641	3.60E-03						
642	3.58E-03						
643	3.59E-03						
644	3.58E-03						
645	3.56E-03						
646	3.57E-03						
647	3.58E-03						
648	3.62E-03						
649	3.67E-03						
650	3.70E-03						
651	3.77E-03						
652	3.83E-03						
653	3.92E-03						
654	4.04E-03						
655	4.18E-03						
656	4.35E-03						
657	4.55E-03						
658	4.80E-03						
659	5.09E-03						
660	5.41E-03						
661	5.77E-03						
662	6.14E-03						
663	6.57E-03						
664	6.97E-03						
665	7.40E-03						
666	7.84E-03						
667	8.25E-03						
668	8.66E-03						
669	9.07E-03						
670	9.43E-03						
671	9.83E-03						
672	0.010194669						
673	1.06E-02						
674	1.10E-02						
675	1.13E-02						
676	1.17E-02						
677	1.20E-02						
678	1.23E-02						
679	1.25E-02						
680	1.27E-02						
681	1.26E-02						
682	1.25E-02						
683	0.012196064						
684	1.17E-02						
685	1.12E-02						
686	1.05E-02						
687	9.80E-03						
688	9.10E-03						
689	8.38E-03						
690	7.73E-03						
691	7.11E-03						
692	6.49E-03						
693	5.89E-03						
694	5.38E-03						
695	4.85E-03						
696	4.39E-03						
697	3.89E-03						
698	3.50E-03						
699	3.15E-03						
700	2.84E-03						
701	2.62E-03						
702	2.51E-03						
703	2.34E-03						
704	2.13E-03						
705	2.01E-03						
706	1.92E-03						
707	1.87E-03						
708	1.87E-03						
709	1.92E-03						
710	2.03E-03						
