OLIS-3D-ASCII	SySl1107						
554	4.62E-03						
555	4.66E-03						
556	4.71E-03						
557	4.75E-03						
558	4.79E-03						
559	4.82E-03						
560	4.85E-03						
561	4.90E-03						
562	4.95E-03						
563	5.03E-03						
564	5.10E-03						
565	5.15E-03						
566	5.20E-03						
567	5.21E-03						
568	5.22E-03						
569	5.21E-03						
570	5.18E-03						
571	5.10E-03						
572	5.01E-03						
573	4.87E-03						
574	4.71E-03						
575	4.51E-03						
576	4.32E-03						
577	4.10E-03						
578	3.89E-03						
579	3.67E-03						
580	3.49E-03						
581	3.34E-03						
582	3.22E-03						
583	3.09E-03						
584	2.98E-03						
585	2.88E-03						
586	2.80E-03						
587	2.72E-03						
588	2.66E-03						
589	2.60E-03						
590	2.55E-03						
591	2.51E-03						
592	2.49E-03						
593	2.46E-03						
594	2.43E-03						
595	2.41E-03						
596	2.38E-03						
597	2.36E-03						
598	2.34E-03						
599	2.33E-03						
600	2.32E-03						
601	2.32E-03						
602	2.33E-03						
603	2.35E-03						
604	2.37E-03						
605	2.37E-03						
606	2.39E-03						
607	2.42E-03						
608	2.45E-03						
609	2.47E-03						
610	2.50E-03						
611	2.51E-03						
612	2.53E-03						
613	2.56E-03						
614	2.59E-03						
615	2.63E-03						
616	2.66E-03						
617	2.70E-03						
618	2.73E-03						
619	2.77E-03						
620	2.80E-03						
621	2.83E-03						
622	2.85E-03						
623	2.86E-03						
624	2.87E-03						
625	2.88E-03						
626	2.89E-03						
627	2.92E-03						
628	2.93E-03						
629	2.94E-03						
630	2.93E-03						
631	2.94E-03						
632	2.94E-03						
633	2.93E-03						
634	2.91E-03						
635	2.90E-03						
636	2.88E-03						
637	2.86E-03						
638	2.83E-03						
639	2.80E-03						
640	2.77E-03						
641	2.74E-03						
642	2.73E-03						
643	2.70E-03						
644	2.68E-03						
645	2.67E-03						
646	2.69E-03						
647	2.72E-03						
648	2.72E-03						
649	2.74E-03						
650	2.77E-03						
651	2.80E-03						
652	2.84E-03						
653	2.92E-03						
654	3.03E-03						
655	3.15E-03						
656	3.30E-03						
657	3.49E-03						
658	3.70E-03						
659	3.94E-03						
660	4.18E-03						
661	4.46E-03						
662	4.79E-03						
663	5.11E-03						
664	5.47E-03						
665	5.84E-03						
666	6.26E-03						
667	6.66E-03						
668	7.04E-03						
669	7.38E-03						
670	7.72E-03						
671	8.04E-03						
672	8.33E-03						
673	8.67E-03						
674	8.98E-03						
675	9.32E-03						
676	9.60E-03						
677	9.87E-03						
678	1.01E-02						
679	1.03E-02						
680	1.03E-02						
681	1.03E-02						
682	1.01E-02						
683	9.74E-03						
684	9.34E-03						
685	8.92E-03						
686	8.36E-03						
687	7.77E-03						
688	7.14E-03						
689	6.58E-03						
690	6.01E-03						
691	5.41E-03						
692	4.92E-03						
693	4.38E-03						
694	3.90E-03						
695	3.45E-03						
696	3.07E-03						
697	2.74E-03						
698	2.43E-03						
699	2.10E-03						
700	1.83E-03						
701	1.71E-03						
702	1.60E-03						
703	1.44E-03						
704	1.40E-03						
705	1.32E-03						
706	1.26E-03						
707	1.19E-03						
708	1.12E-03						
709	1.04E-03						
710	9.44E-04						
