OLIS-3D-ASCII	SySl1109				
630	3.09E-03				
631	3.08E-03				
632	3.07E-03				
633	3.05E-03				
634	3.03E-03				
635	3.02E-03				
636	2.99E-03				
637	2.97E-03				
638	2.94E-03				
639	2.93E-03				
640	2.90E-03				
641	2.88E-03				
642	2.85E-03				
643	2.83E-03				
644	2.79E-03				
645	2.76E-03				
646	2.79E-03				
647	2.81E-03				
648	2.82E-03				
649	2.84E-03				
650	2.89E-03				
651	2.96E-03				
652	3.03E-03				
653	3.14E-03				
654	3.26E-03				
655	3.39E-03				
656	3.56E-03				
657	0.003767416				
658	4.02E-03				
659	4.29E-03				
660	4.58E-03				
661	4.91E-03				
662	5.31E-03				
663	5.73E-03				
664	6.17E-03				
665	6.62E-03				
666	7.12E-03				
667	7.59E-03				
668	8.05E-03				
669	8.46E-03				
670	8.88E-03				
671	9.27E-03				
672	9.63E-03				
673	9.99E-03				
674	0.0103677				
675	1.07E-02				
676	1.11E-02				
677	1.13E-02				
678	1.17E-02				
679	1.18E-02				
680	1.19E-02				
681	1.18E-02				
682	1.16E-02				
683	1.13E-02				
684	1.08E-02				
685	1.04E-02				
686	9.78E-03				
687	9.12E-03				
688	8.44E-03				
689	7.81E-03				
690	7.18E-03				
691	6.50E-03				
692	5.84E-03				
693	5.27E-03				
694	4.66E-03				
695	4.09E-03				
696	3.61E-03				
697	3.20E-03				
698	2.78E-03				
699	2.40E-03				
700	2.07E-03				
701	1.87E-03				
702	1.65E-03				
703	1.41E-03				
704	1.31E-03				
705	1.21E-03				
706	1.13E-03				
707	1.06E-03				
708	9.94E-04				
709	9.14E-04				
710	8.12E-04				
