OLIS-3D-ASCII	SySl1139						
553	4.85E-03						
554	4.91E-03						
555	4.96E-03						
556	5.01E-03						
557	5.07E-03						
558	5.13E-03						
559	5.19E-03						
560	5.24E-03						
561	5.31E-03						
562	5.37E-03						
563	5.43E-03						
564	5.50E-03						
565	5.56E-03						
566	5.60E-03						
567	5.62E-03						
568	5.62E-03						
569	5.60E-03						
570	5.53E-03						
571	5.42E-03						
572	5.26E-03						
573	5.07E-03						
574	4.83E-03						
575	4.56E-03						
576	4.29E-03						
577	4.01E-03						
578	3.70E-03						
579	3.42E-03						
580	3.16E-03						
581	2.93E-03						
582	2.71E-03						
583	2.49E-03						
584	2.31E-03						
585	2.14E-03						
586	2.00E-03						
587	1.88E-03						
588	1.76E-03						
589	1.69E-03						
590	1.60E-03						
591	1.55E-03						
592	1.50E-03						
593	1.46E-03						
594	1.44E-03						
595	1.41E-03						
596	1.40E-03						
597	1.38E-03						
598	1.37E-03						
599	1.34E-03						
600	1.35E-03						
601	1.35E-03						
602	1.34E-03						
603	1.32E-03						
604	1.31E-03						
605	1.30E-03						
606	1.31E-03						
607	1.32E-03						
608	1.34E-03						
609	1.35E-03						
610	1.35E-03						
611	1.37E-03						
612	1.40E-03						
613	1.41E-03						
614	1.41E-03						
615	1.41E-03						
616	1.41E-03						
617	1.41E-03						
618	1.44E-03						
619	1.47E-03						
620	1.48E-03						
621	1.49E-03						
622	1.50E-03						
623	1.52E-03						
624	1.53E-03						
625	1.53E-03						
626	1.52E-03						
627	1.52E-03						
628	1.50E-03						
629	1.50E-03						
630	1.50E-03						
631	1.49E-03						
632	1.47E-03						
633	1.47E-03						
634	1.46E-03						
635	1.45E-03						
636	1.44E-03						
637	1.44E-03						
638	1.44E-03						
639	1.43E-03						
640	1.43E-03						
641	1.43E-03						
642	1.42E-03						
643	1.40E-03						
644	1.38E-03						
645	1.37E-03						
646	1.35E-03						
647	1.33E-03						
648	1.35E-03						
649	1.36E-03						
650	1.37E-03						
651	1.38E-03						
652	1.39E-03						
653	1.40E-03						
654	1.44E-03						
655	1.48E-03						
656	1.53E-03						
657	1.60E-03						
658	1.67E-03						
659	1.76E-03						
660	1.86E-03						
661	1.99E-03						
662	2.11E-03						
663	2.24E-03						
664	2.37E-03						
665	2.51E-03						
666	2.68E-03						
667	2.83E-03						
668	2.98E-03						
669	3.12E-03						
670	3.24E-03						
671	3.37E-03						
672	3.47E-03						
673	3.59E-03						
674	3.69E-03						
675	3.78E-03						
676	3.87E-03						
677	3.95E-03						
678	4.06E-03						
679	4.14E-03						
680	4.19E-03						
681	4.23E-03						
682	4.21E-03						
683	4.12E-03						
684	3.98E-03						
685	3.83E-03						
686	3.62E-03						
687	3.40E-03						
688	3.11E-03						
689	2.87E-03						
690	2.60E-03						
691	2.35E-03						
692	2.10E-03						
693	1.95E-03						
694	1.74E-03						
695	1.61E-03						
696	1.51E-03						
697	1.39E-03						
698	1.33E-03						
699	1.30E-03						
700	1.15E-03						
701	1.06E-03						
702	9.55E-04						
703	9.31E-04						
704	8.41E-04						
705	8.00E-04						
706	7.53E-04						
707	6.87E-04						
708	5.93E-04						
709	4.61E-04						
710	2.80E-04						
