OLIS-3D-ASCII	SySl1139						
561	4.40E-03						
562	4.45E-03						
563	4.52E-03						
564	4.57E-03						
565	4.61E-03						
566	4.65E-03						
567	4.66E-03						
568	4.64E-03						
569	4.61E-03						
570	4.55E-03						
571	4.46E-03						
572	4.34E-03						
573	4.18E-03						
574	4.00E-03						
575	3.79E-03						
576	3.58E-03						
577	3.34E-03						
578	3.10E-03						
579	2.85E-03						
580	2.61E-03						
581	2.40E-03						
582	2.20E-03						
583	2.02E-03						
584	1.86E-03						
585	1.73E-03						
586	1.62E-03						
587	1.51E-03						
588	1.44E-03						
589	1.36E-03						
590	1.29E-03						
591	1.24E-03						
592	1.19E-03						
593	1.17E-03						
594	1.14E-03						
595	1.13E-03						
596	1.10E-03						
597	1.09E-03						
598	1.08E-03						
599	1.07E-03						
600	1.07E-03						
601	1.06E-03						
602	1.06E-03						
603	1.06E-03						
604	1.07E-03						
605	1.09E-03						
606	1.10E-03						
607	1.11E-03						
608	1.10E-03						
609	1.09E-03						
610	1.09E-03						
611	1.09E-03						
612	1.10E-03						
613	1.11E-03						
614	1.11E-03						
615	1.13E-03						
616	1.14E-03						
617	1.16E-03						
618	1.18E-03						
619	1.20E-03						
620	1.20E-03						
621	1.21E-03						
622	1.21E-03						
623	1.21E-03						
624	1.21E-03						
625	1.22E-03						
626	1.22E-03						
627	1.22E-03						
628	1.21E-03						
629	1.22E-03						
630	1.22E-03						
631	1.21E-03						
632	1.19E-03						
633	1.18E-03						
634	1.16E-03						
635	1.13E-03						
636	1.12E-03						
637	1.13E-03						
638	1.12E-03						
639	1.11E-03						
640	1.11E-03						
641	1.10E-03						
642	1.09E-03						
643	0.001076375						
644	1.07E-03						
645	1.06E-03						
646	1.07E-03						
647	1.05E-03						
648	1.07E-03						
649	1.08E-03						
650	1.09E-03						
651	1.09E-03						
652	1.11E-03						
653	1.13E-03						
654	1.15E-03						
655	1.17E-03						
656	1.22E-03						
657	1.24E-03						
658	1.32E-03						
659	1.39E-03						
660	1.47E-03						
661	1.57E-03						
662	1.69E-03						
663	1.78E-03						
664	1.91E-03						
665	2.03E-03						
666	2.14E-03						
667	2.24E-03						
668	2.35E-03						
669	2.44E-03						
670	2.53E-03						
671	2.63E-03						
672	2.67E-03						
673	2.78E-03						
674	2.85E-03						
675	2.94E-03						
676	3.04E-03						
677	3.14E-03						
678	3.21E-03						
679	3.29E-03						
680	3.34E-03						
681	3.34E-03						
682	3.26E-03						
683	3.19E-03						
684	3.05E-03						
685	2.92E-03						
686	2.73E-03						
687	2.54E-03						
688	2.36E-03						
689	2.14E-03						
690	1.92E-03						
691	1.74E-03						
692	1.56E-03						
693	1.37E-03						
694	1.24E-03						
695	1.11E-03						
696	1.01E-03						
697	9.27E-04						
698	8.54E-04						
699	7.44E-04						
700	6.90E-04						
701	6.37E-04						
702	5.41E-04						
703	4.31E-04						
704	3.34E-04						
705	2.45E-04						
706	1.75E-04						
707	1.32E-04						
708	1.25E-04						
709	1.61E-04						
710	2.48E-04						
