OLIS-3D-ASCII	SySl1139						
532	2.50E-03						
533	2.51E-03						
534	2.49E-03						
535	2.49E-03						
536	2.48E-03						
537	2.46E-03						
538	2.48E-03						
539	2.48E-03						
540	2.48E-03						
541	2.48E-03						
542	2.49E-03						
543	2.50E-03						
544	2.50E-03						
545	2.50E-03						
546	2.50E-03						
547	2.52E-03						
548	2.54E-03						
549	2.54E-03						
550	2.56E-03						
551	2.56E-03						
552	2.57E-03						
553	2.57E-03						
554	2.56E-03						
555	2.57E-03						
556	2.57E-03						
557	2.57E-03						
558	2.58E-03						
559	2.59E-03						
560	2.61E-03						
561	2.62E-03						
562	2.64E-03						
563	2.65E-03						
564	2.67E-03						
565	2.68E-03						
566	2.69E-03						
567	2.69E-03						
568	2.67E-03						
569	2.66E-03						
570	2.63E-03						
571	2.58E-03						
572	2.55E-03						
573	2.49E-03						
574	2.43E-03						
575	2.33E-03						
576	2.25E-03						
577	2.16E-03						
578	2.07E-03						
579	1.98E-03						
580	1.91E-03						
581	1.83E-03						
582	1.78E-03						
583	1.73E-03						
584	1.67E-03						
585	1.62E-03						
586	1.58E-03						
587	1.54E-03						
588	1.50E-03						
589	1.48E-03						
590	1.46E-03						
591	1.44E-03						
592	1.41E-03						
593	1.39E-03						
594	1.38E-03						
595	1.36E-03						
596	1.34E-03						
597	1.33E-03						
598	1.33E-03						
599	1.33E-03						
600	1.33E-03						
601	1.34E-03						
602	1.35E-03						
603	1.34E-03						
604	1.33E-03						
605	1.34E-03						
606	1.32E-03						
607	1.31E-03						
608	1.31E-03						
609	1.30E-03						
610	1.30E-03						
611	1.30E-03						
612	1.32E-03						
613	1.31E-03						
614	1.32E-03						
615	1.32E-03						
616	1.34E-03						
617	1.34E-03						
618	1.34E-03						
619	1.33E-03						
620	1.35E-03						
621	1.35E-03						
622	1.36E-03						
623	1.36E-03						
624	1.37E-03						
625	1.36E-03						
626	1.36E-03						
627	1.37E-03						
628	1.38E-03						
629	1.37E-03						
630	1.36E-03						
631	1.34E-03						
632	1.35E-03						
633	1.34E-03						
634	1.34E-03						
635	1.32E-03						
636	1.32E-03						
637	1.31E-03						
638	1.30E-03						
639	1.32E-03						
640	1.31E-03						
641	1.31E-03						
642	1.31E-03						
643	1.31E-03						
644	1.31E-03						
645	1.31E-03						
646	1.33E-03						
647	1.34E-03						
648	1.35E-03						
649	1.36E-03						
650	1.38E-03						
651	1.39E-03						
652	1.40E-03						
653	1.40E-03						
654	1.40E-03						
655	1.39E-03						
656	1.39E-03						
657	1.41E-03						
658	1.46E-03						
659	1.49E-03						
660	0.0015146						
661	1.53E-03						
662	1.57E-03						
663	1.58E-03						
664	1.61E-03						
665	1.62E-03						
666	1.61E-03						
667	1.65E-03						
668	1.70E-03						
669	1.76E-03						
670	1.80E-03						
671	1.83E-03						
672	1.86E-03						
673	1.89E-03						
674	1.94E-03						
675	1.96E-03						
676	1.98E-03						
677	2.00E-03						
678	2.02E-03						
679	2.09E-03						
680	2.12E-03						
681	2.13E-03						
682	2.08E-03						
683	2.07E-03						
684	0.002040095						
685	2.02E-03						
686	2.01E-03						
687	1.97E-03						
688	1.94E-03						
689	1.93E-03						
690	1.95E-03						
691	1.99E-03						
692	2.01E-03						
693	2.05E-03						
694	2.12E-03						
695	2.18E-03						
696	2.22E-03						
697	2.27E-03						
698	2.25E-03						
699	2.23E-03						
700	2.26E-03						
701	2.27E-03						
702	2.33E-03						
703	2.44E-03						
704	2.51E-03						
705	2.70E-03						
706	2.89E-03						
707	3.06E-03						
708	3.20E-03						
709	3.29E-03						
710	3.31E-03						
