OLIS-3D-ASCII	SySl1123						
519	1.90E-03						
520	1.80E-03						
521	1.72E-03						
522	1.63E-03						
523	1.58E-03						
524	1.52E-03						
525	1.45E-03						
526	1.39E-03						
527	1.34E-03						
528	1.29E-03						
529	1.25E-03						
530	1.19E-03						
531	1.14E-03						
532	1.10E-03						
533	1.09E-03						
534	1.07E-03						
535	1.09E-03						
536	1.10E-03						
537	1.11E-03						
538	1.11E-03						
539	1.13E-03						
540	1.14E-03						
541	1.15E-03						
542	1.17E-03						
543	1.18E-03						
544	1.19E-03						
545	1.22E-03						
546	1.24E-03						
547	1.26E-03						
548	1.28E-03						
549	1.31E-03						
550	1.34E-03						
551	1.39E-03						
552	1.43E-03						
553	1.48E-03						
554	1.52E-03						
555	1.57E-03						
556	1.61E-03						
557	1.66E-03						
558	1.69E-03						
559	1.73E-03						
560	1.75E-03						
561	1.80E-03						
562	1.85E-03						
563	1.90E-03						
564	1.95E-03						
565	2.00E-03						
566	2.06E-03						
567	2.13E-03						
568	2.18E-03						
569	2.25E-03						
570	2.32E-03						
571	2.38E-03						
572	2.43E-03						
573	2.51E-03						
574	2.57E-03						
575	2.65E-03						
576	2.72E-03						
577	2.78E-03						
578	2.84E-03						
579	2.90E-03						
580	2.95E-03						
581	3.02E-03						
582	3.10E-03						
583	3.15E-03						
584	3.21E-03						
585	3.28E-03						
586	3.33E-03						
587	3.39E-03						
588	3.44E-03						
589	3.49E-03						
590	3.54E-03						
591	3.56E-03						
592	3.60E-03						
593	3.67E-03						
594	3.74E-03						
595	3.78E-03						
596	3.84E-03						
597	3.90E-03						
598	3.95E-03						
599	4.02E-03						
600	4.08E-03						
601	4.15E-03						
602	4.23E-03						
603	4.30E-03						
604	4.40E-03						
605	4.52E-03						
606	4.64E-03						
607	4.75E-03						
608	4.86E-03						
609	4.99E-03						
610	5.11E-03						
611	5.23E-03						
612	5.35E-03						
613	5.46E-03						
614	5.58E-03						
615	5.69E-03						
616	5.80E-03						
617	5.91E-03						
618	5.99E-03						
619	6.07E-03						
620	6.15E-03						
621	6.22E-03						
622	6.28E-03						
623	6.31E-03						
624	6.35E-03						
625	6.37E-03						
626	6.39E-03						
627	6.40E-03						
628	6.42E-03						
629	6.42E-03						
630	6.41E-03						
631	6.40E-03						
632	6.38E-03						
633	6.36E-03						
634	6.33E-03						
635	6.29E-03						
636	6.24E-03						
637	6.17E-03						
638	6.08E-03						
639	5.99E-03						
640	5.89E-03						
641	5.76E-03						
642	5.60E-03						
643	5.42E-03						
644	5.25E-03						
645	5.07E-03						
646	4.87E-03						
647	4.66E-03						
648	4.43E-03						
649	4.26E-03						
650	4.10E-03						
651	3.96E-03						
652	3.83E-03						
653	3.75E-03						
654	3.69E-03						
655	3.64E-03						
656	3.62E-03						
657	3.64E-03						
658	3.67E-03						
659	3.74E-03						
660	3.83E-03						
661	4.01E-03						
662	4.17E-03						
663	4.37E-03						
664	4.59E-03						
665	4.83E-03						
666	5.09E-03						
667	5.33E-03						
668	5.58E-03						
669	5.82E-03						
670	6.04E-03						
671	6.27E-03						
672	6.48E-03						
673	6.72E-03						
674	6.97E-03						
675	7.20E-03						
676	7.40E-03						
677	7.61E-03						
678	7.78E-03						
679	7.91E-03						
680	8.00E-03						
681	8.01E-03						
682	7.94E-03						
683	7.78E-03						
684	7.59E-03						
685	7.30E-03						
686	6.95E-03						
687	6.49E-03						
688	6.06E-03						
689	5.63E-03						
690	5.15E-03						
691	4.71E-03						
692	4.35E-03						
693	3.92E-03						
694	3.56E-03						
695	3.21E-03						
696	2.94E-03						
697	2.68E-03						
698	2.40E-03						
699	2.18E-03						
700	2.00E-03						
701	0.001835595						
702	1.75E-03						
703	1.73E-03						
704	1.69E-03						
705	1.64E-03						
706	1.58E-03						
707	1.49E-03						
708	1.36E-03						
709	1.19E-03						
710	9.72E-04						
