OLIS-3D-ASCII	SySl1109				
494	1.73E-03				
495	1.76E-03				
496	1.76E-03				
497	1.76E-03				
498	1.76E-03				
499	1.76E-03				
500	1.76E-03				
501	1.74E-03				
502	1.73E-03				
503	1.72E-03				
504	1.70E-03				
505	1.69E-03				
506	1.68E-03				
507	1.65E-03				
508	1.62E-03				
509	1.60E-03				
510	1.59E-03				
511	1.59E-03				
512	1.57E-03				
513	1.56E-03				
514	1.56E-03				
515	1.54E-03				
516	1.51E-03				
517	1.49E-03				
518	1.46E-03				
519	1.44E-03				
520	1.43E-03				
521	1.41E-03				
522	1.40E-03				
523	1.40E-03				
524	1.40E-03				
525	1.40E-03				
526	1.40E-03				
527	1.40E-03				
528	1.41E-03				
529	1.42E-03				
530	1.43E-03				
531	0.001440115				
532	1.45E-03				
533	1.44E-03				
534	1.44E-03				
535	1.44E-03				
536	1.45E-03				
537	1.46E-03				
538	1.47E-03				
539	1.49E-03				
540	1.50E-03				
541	1.50E-03				
542	1.51E-03				
543	1.51E-03				
544	1.51E-03				
545	1.52E-03				
546	1.55E-03				
547	1.57E-03				
548	1.58E-03				
549	1.60E-03				
550	1.62E-03				
551	1.63E-03				
552	1.63E-03				
553	1.64E-03				
554	1.65E-03				
555	1.66E-03				
556	1.68E-03				
557	1.70E-03				
558	1.72E-03				
559	1.73E-03				
560	1.75E-03				
561	0.001771162				
562	1.80E-03				
563	1.81E-03				
564	1.82E-03				
565	1.84E-03				
566	1.85E-03				
567	1.86E-03				
568	1.85E-03				
569	1.83E-03				
570	1.82E-03				
571	1.80E-03				
572	1.76E-03				
573	1.71E-03				
574	1.65E-03				
575	1.57E-03				
576	1.48E-03				
577	1.40E-03				
578	1.31E-03				
579	1.23E-03				
580	1.15E-03				
581	1.08E-03				
582	1.03E-03				
583	9.84E-04				
584	9.40E-04				
585	9.07E-04				
586	8.77E-04				
587	8.46E-04				
588	8.15E-04				
589	7.99E-04				
590	7.83E-04				
591	7.69E-04				
592	7.60E-04				
593	7.49E-04				
594	7.41E-04				
595	7.44E-04				
596	7.25E-04				
597	7.34E-04				
598	7.28E-04				
599	7.18E-04				
600	7.21E-04				
601	7.16E-04				
602	7.06E-04				
603	7.00E-04				
604	6.96E-04				
605	7.00E-04				
606	7.01E-04				
607	7.12E-04				
608	7.08E-04				
609	7.31E-04				
610	7.37E-04				
611	7.43E-04				
612	7.67E-04				
613	7.70E-04				
614	7.74E-04				
615	7.80E-04				
616	7.79E-04				
617	8.03E-04				
618	8.13E-04				
619	8.23E-04				
620	8.32E-04				
621	8.41E-04				
622	8.49E-04				
623	8.53E-04				
624	8.67E-04				
625	8.73E-04				
626	8.72E-04				
627	8.62E-04				
628	8.52E-04				
629	8.69E-04				
630	8.57E-04				
631	8.53E-04				
632	8.59E-04				
633	8.33E-04				
634	8.17E-04				
635	8.06E-04				
636	7.92E-04				
637	7.79E-04				
638	7.37E-04				
639	7.10E-04				
640	7.08E-04				
641	7.12E-04				
642	7.18E-04				
643	7.13E-04				
644	7.26E-04				
645	7.23E-04				
646	7.22E-04				
647	7.35E-04				
648	7.47E-04				
649	7.53E-04				
650	7.39E-04				
651	7.45E-04				
652	7.75E-04				
653	7.90E-04				
654	8.24E-04				
655	8.46E-04				
656	8.95E-04				
657	9.37E-04				
658	9.94E-04				
659	1.07E-03				
660	1.14E-03				
661	1.21E-03				
662	1.28E-03				
663	1.36E-03				
664	1.45E-03				
665	1.53E-03				
666	1.62E-03				
667	1.69E-03				
668	1.78E-03				
669	1.88E-03				
670	1.99E-03				
671	2.10E-03				
672	2.18E-03				
673	2.26E-03				
674	2.36E-03				
675	2.43E-03				
676	2.49E-03				
677	2.55E-03				
678	2.59E-03				
679	2.62E-03				
680	2.67E-03				
681	2.68E-03				
682	2.65E-03				
683	2.59E-03				
684	2.50E-03				
685	2.37E-03				
686	2.27E-03				
687	2.13E-03				
688	1.99E-03				
689	1.84E-03				
690	1.79E-03				
691	1.74E-03				
692	1.67E-03				
693	1.56E-03				
694	1.43E-03				
695	1.33E-03				
696	1.23E-03				
697	1.09E-03				
698	9.82E-04				
699	8.76E-04				
700	7.52E-04				
701	6.94E-04				
702	7.75E-04				
703	7.52E-04				
704	6.77E-04				
705	6.38E-04				
706	6.12E-04				
707	6.05E-04				
708	6.23E-04				
709	6.71E-04				
710	7.56E-04				
