OLIS-3D-ASCII	SySl1262			
578	4.57E-04			
579	4.75E-04			
580	4.83E-04			
581	4.92E-04			
582	5.06E-04			
583	5.12E-04			
584	5.05E-04			
585	5.09E-04			
586	5.11E-04			
587	5.18E-04			
588	5.20E-04			
589	5.34E-04			
590	5.38E-04			
591	5.50E-04			
592	5.63E-04			
593	5.83E-04			
594	5.99E-04			
595	5.95E-04			
596	6.08E-04			
597	6.17E-04			
598	6.04E-04			
599	5.96E-04			
600	5.84E-04			
601	5.79E-04			
602	5.78E-04			
603	5.96E-04			
604	6.21E-04			
605	6.49E-04			
606	6.73E-04			
607	6.90E-04			
608	7.24E-04			
609	7.42E-04			
610	7.53E-04			
611	7.70E-04			
612	7.78E-04			
613	7.97E-04			
614	8.11E-04			
615	8.45E-04			
616	8.73E-04			
617	9.02E-04			
618	9.27E-04			
619	9.34E-04			
620	9.36E-04			
621	9.41E-04			
622	9.43E-04			
623	9.58E-04			
624	9.64E-04			
625	9.78E-04			
626	9.81E-04			
627	1.01E-03			
628	1.02E-03			
629	1.04E-03			
630	1.05E-03			
631	1.06E-03			
632	1.07E-03			
633	1.07E-03			
634	1.07E-03			
635	1.07E-03			
636	1.05E-03			
637	1.04E-03			
638	1.03E-03			
639	1.02E-03			
640	1.00E-03			
641	1.01E-03			
642	1.02E-03			
643	1.05E-03			
644	1.06E-03			
645	1.08E-03			
646	1.11E-03			
647	1.15E-03			
648	1.20E-03			
649	1.23E-03			
650	1.29E-03			
651	1.33E-03			
652	1.39E-03			
653	1.47E-03			
654	1.56E-03			
655	1.65E-03			
656	1.77E-03			
657	1.92E-03			
658	2.10E-03			
659	2.30E-03			
660	2.53E-03			
661	2.76E-03			
662	3.04E-03			
663	3.29E-03			
664	3.58E-03			
665	3.88E-03			
666	4.20E-03			
667	4.50E-03			
668	4.80E-03			
669	5.03E-03			
670	5.24E-03			
671	5.41E-03			
672	5.53E-03			
673	5.58E-03			
674	5.58E-03			
675	5.53E-03			
676	5.46E-03			
677	5.35E-03			
678	5.25E-03			
679	5.13E-03			
680	5.04E-03			
681	4.84E-03			
682	4.65E-03			
683	4.45E-03			
684	4.23E-03			
685	3.98E-03			
686	3.67E-03			
687	3.37E-03			
688	3.03E-03			
689	2.73E-03			
690	2.46E-03			
691	0.002172771			
692	0.001923127			
693	1.67E-03			
694	1.42E-03			
695	1.22E-03			
696	1.05E-03			
697	9.15E-04			
698	7.67E-04			
699	7.25E-04			
700	6.45E-04			
701	6.10E-04			
702	5.38E-04			
703	3.66E-04			
704	2.85E-04			
705	1.41E-04			
706	8.05E-06			
707	-9.99E-05			
708	-1.69E-04			
709	-1.87E-04			
710	-1.40E-04			
