OLIS-3D-ASCII	SySl1330	
642	8.93E-03	
643	8.70E-03	
644	8.48E-03	
645	8.23E-03	
646	8.01E-03	
647	7.78E-03	
648	7.54E-03	
649	7.33E-03	
650	7.14E-03	
651	6.98E-03	
652	6.85E-03	
653	6.72E-03	
654	6.59E-03	
655	6.51E-03	
656	6.43E-03	
657	6.37E-03	
658	6.34E-03	
659	6.34E-03	
660	6.36E-03	
661	6.40E-03	
662	6.49E-03	
663	6.62E-03	
664	6.77E-03	
665	6.92E-03	
666	7.10E-03	
667	7.31E-03	
668	7.53E-03	
669	7.72E-03	
670	7.90E-03	
671	8.09E-03	
672	8.25E-03	
673	8.44E-03	
674	8.62E-03	
675	8.82E-03	
676	9.01E-03	
677	9.18E-03	
678	9.34E-03	
679	9.48E-03	
680	9.58E-03	
681	9.56E-03	
682	9.45E-03	
683	9.24E-03	
684	8.92E-03	
685	8.61E-03	
686	8.20E-03	
687	0.007678687	
688	7.17E-03	
689	6.65E-03	
690	6.17E-03	
691	5.69E-03	
692	5.20E-03	
693	4.76E-03	
694	4.38E-03	
695	4.04E-03	
696	3.75E-03	
697	3.51E-03	
698	3.28E-03	
699	3.06E-03	
700	2.89E-03	
701	2.84E-03	
702	2.76E-03	
703	2.69E-03	
704	2.60E-03	
705	2.58E-03	
706	2.55E-03	
707	2.49E-03	
708	0.002372078	
709	2.19E-03	
710	1.92E-03	
