OLIS-3D-ASCII	SySl1108					
523	9.19E-04					
524	9.40E-04					
525	9.68E-04					
526	1.00E-03					
527	1.02E-03					
528	1.07E-03					
529	1.09E-03					
530	1.11E-03					
531	1.11E-03					
532	1.12E-03					
533	1.13E-03					
534	1.15E-03					
535	1.15E-03					
536	1.15E-03					
537	1.16E-03					
538	1.17E-03					
539	1.19E-03					
540	1.22E-03					
541	1.24E-03					
542	1.25E-03					
543	1.28E-03					
544	1.30E-03					
545	1.33E-03					
546	1.36E-03					
547	1.38E-03					
548	1.39E-03					
549	1.40E-03					
550	1.41E-03					
551	1.44E-03					
552	1.45E-03					
553	1.46E-03					
554	1.48E-03					
555	1.50E-03					
556	1.52E-03					
557	1.55E-03					
558	0.001569168					
559	1.58E-03					
560	1.59E-03					
561	1.60E-03					
562	1.62E-03					
563	1.64E-03					
564	1.66E-03					
565	1.68E-03					
566	1.71E-03					
567	1.73E-03					
568	1.74E-03					
569	1.75E-03					
570	1.73E-03					
571	1.71E-03					
572	1.66E-03					
573	1.58E-03					
574	1.49E-03					
575	1.39E-03					
576	1.30E-03					
577	1.18E-03					
578	1.07E-03					
579	9.77E-04					
580	8.86E-04					
581	8.06E-04					
582	7.34E-04					
583	6.74E-04					
584	6.20E-04					
585	5.83E-04					
586	5.33E-04					
587	4.96E-04					
588	4.63E-04					
589	4.27E-04					
590	4.01E-04					
591	3.81E-04					
592	3.60E-04					
593	3.52E-04					
594	3.40E-04					
595	3.42E-04					
596	3.44E-04					
597	3.39E-04					
598	3.19E-04					
599	3.11E-04					
600	3.04E-04					
601	2.92E-04					
602	2.78E-04					
603	2.77E-04					
604	2.84E-04					
605	2.97E-04					
606	2.97E-04					
607	3.07E-04					
608	3.10E-04					
609	3.06E-04					
610	3.17E-04					
611	3.20E-04					
612	3.23E-04					
613	3.28E-04					
614	3.36E-04					
615	3.49E-04					
616	3.63E-04					
617	3.68E-04					
618	3.66E-04					
619	3.66E-04					
620	3.61E-04					
621	3.52E-04					
622	3.50E-04					
623	3.36E-04					
624	3.36E-04					
625	3.46E-04					
626	3.67E-04					
627	3.68E-04					
628	3.75E-04					
629	3.88E-04					
630	3.96E-04					
631	3.81E-04					
632	3.72E-04					
633	3.57E-04					
634	3.49E-04					
635	3.53E-04					
636	3.60E-04					
637	3.63E-04					
638	3.72E-04					
639	3.51E-04					
640	3.43E-04					
641	3.36E-04					
642	3.24E-04					
643	3.08E-04					
644	3.02E-04					
645	2.98E-04					
646	3.09E-04					
647	3.24E-04					
648	3.40E-04					
649	3.62E-04					
650	3.68E-04					
651	3.73E-04					
652	3.93E-04					
653	4.07E-04					
654	4.27E-04					
655	4.43E-04					
656	4.33E-04					
657	4.46E-04					
658	4.68E-04					
659	4.84E-04					
660	5.09E-04					
661	5.59E-04					
662	6.11E-04					
663	6.71E-04					
664	7.41E-04					
665	7.92E-04					
666	8.32E-04					
667	8.78E-04					
668	8.81E-04					
669	9.19E-04					
670	9.47E-04					
671	9.68E-04					
672	1.00E-03					
673	1.06E-03					
674	1.11E-03					
675	1.15E-03					
676	1.20E-03					
677	1.26E-03					
678	1.27E-03					
679	1.32E-03					
680	1.31E-03					
681	0.001338308					
682	1.33E-03					
683	1.32E-03					
684	1.25E-03					
685	1.20E-03					
686	1.12E-03					
687	1.03E-03					
688	9.55E-04					
689	8.29E-04					
690	7.07E-04					
691	6.15E-04					
692	4.99E-04					
693	4.68E-04					
694	3.65E-04					
695	3.21E-04					
696	2.49E-04					
697	2.27E-04					
698	2.04E-04					
699	1.19E-04					
700	9.18E-05					
701	1.37E-05					
702	-1.51E-05					
703	-7.33E-05					
704	-7.01E-05					
705	-7.41E-05					
706	-9.26E-05					
707	-1.37E-04					
708	-2.18E-04					
709	-3.48E-04					
710	-5.38E-04					
