OLIS-3D-ASCII	SySl1043						
473	1.02E-03						
474	9.98E-04						
475	9.79E-04						
476	9.71E-04						
477	9.70E-04						
478	9.64E-04						
479	9.56E-04						
480	9.58E-04						
481	9.68E-04						
482	9.75E-04						
483	9.80E-04						
484	9.65E-04						
485	9.84E-04						
486	9.96E-04						
487	1.01E-03						
488	1.04E-03						
489	1.07E-03						
490	1.09E-03						
491	1.11E-03						
492	1.13E-03						
493	1.14E-03						
494	1.15E-03						
495	1.15E-03						
496	1.15E-03						
497	1.17E-03						
498	1.17E-03						
499	1.18E-03						
500	1.20E-03						
501	1.21E-03						
502	1.22E-03						
503	1.23E-03						
504	1.23E-03						
505	1.24E-03						
506	1.24E-03						
507	1.25E-03						
508	1.25E-03						
509	1.25E-03						
510	1.25E-03						
511	1.26E-03						
512	1.27E-03						
513	1.28E-03						
514	1.29E-03						
515	1.32E-03						
516	1.33E-03						
517	1.36E-03						
518	1.38E-03						
519	1.39E-03						
520	1.41E-03						
521	1.42E-03						
522	1.44E-03						
523	1.46E-03						
524	1.47E-03						
525	1.50E-03						
526	1.54E-03						
527	1.58E-03						
528	1.60E-03						
529	1.62E-03						
530	1.63E-03						
531	1.66E-03						
532	1.68E-03						
533	1.71E-03						
534	1.74E-03						
535	1.77E-03						
536	1.80E-03						
537	1.84E-03						
538	1.88E-03						
539	1.90E-03						
540	1.91E-03						
541	1.93E-03						
542	1.94E-03						
543	0.001968042						
544	2.01E-03						
545	2.04E-03						
546	2.09E-03						
547	2.12E-03						
548	2.16E-03						
549	2.18E-03						
550	2.21E-03						
551	2.23E-03						
552	2.25E-03						
553	2.27E-03						
554	2.29E-03						
555	2.32E-03						
556	2.35E-03						
557	2.38E-03						
558	2.41E-03						
559	2.45E-03						
560	2.49E-03						
561	2.51E-03						
562	2.55E-03						
563	2.59E-03						
564	2.62E-03						
565	2.63E-03						
566	2.64E-03						
567	2.65E-03						
568	2.64E-03						
569	2.62E-03						
570	2.57E-03						
571	2.51E-03						
572	2.43E-03						
573	2.31E-03						
574	2.19E-03						
575	2.06E-03						
576	1.89E-03						
577	1.73E-03						
578	1.58E-03						
579	1.46E-03						
580	1.32E-03						
581	1.20E-03						
582	1.09E-03						
583	1.00E-03						
584	9.22E-04						
585	8.33E-04						
586	7.75E-04						
587	7.19E-04						
588	6.68E-04						
589	6.29E-04						
590	6.08E-04						
591	5.95E-04						
592	5.85E-04						
593	5.74E-04						
594	5.64E-04						
595	5.59E-04						
596	5.39E-04						
597	5.27E-04						
598	5.23E-04						
599	5.21E-04						
600	5.16E-04						
601	5.07E-04						
602	5.09E-04						
603	5.07E-04						
604	5.11E-04						
605	5.19E-04						
606	0.000514346						
607	5.21E-04						
608	5.15E-04						
609	5.24E-04						
610	5.33E-04						
611	5.45E-04						
612	5.30E-04						
613	5.29E-04						
614	5.39E-04						
615	5.45E-04						
616	5.51E-04						
617	5.60E-04						
618	5.63E-04						
619	5.72E-04						
620	5.69E-04						
621	5.77E-04						
622	5.79E-04						
623	5.71E-04						
624	5.55E-04						
625	5.65E-04						
626	5.73E-04						
627	5.79E-04						
628	5.96E-04						
629	6.01E-04						
630	6.03E-04						
631	6.03E-04						
632	6.06E-04						
633	6.17E-04						
634	6.18E-04						
635	6.04E-04						
636	5.89E-04						
637	5.85E-04						
638	5.67E-04						
639	5.50E-04						
640	5.43E-04						
641	5.13E-04						
642	5.01E-04						
643	4.83E-04						
644	4.74E-04						
645	4.74E-04						
646	4.69E-04						
647	4.62E-04						
648	4.81E-04						
649	4.93E-04						
650	5.10E-04						
651	5.31E-04						
652	5.64E-04						
653	5.82E-04						
654	5.99E-04						
655	5.98E-04						
656	5.96E-04						
657	6.11E-04						
658	6.43E-04						
659	7.04E-04						
660	7.94E-04						
661	8.45E-04						
662	9.21E-04						
663	9.78E-04						
664	1.05E-03						
665	1.10E-03						
666	1.15E-03						
667	1.20E-03						
668	1.21E-03						
669	1.25E-03						
670	1.30E-03						
671	1.34E-03						
672	1.41E-03						
673	1.46E-03						
674	1.52E-03						
675	1.60E-03						
676	1.67E-03						
677	1.74E-03						
678	1.80E-03						
679	1.84E-03						
680	1.86E-03						
681	1.87E-03						
682	1.82E-03						
683	1.72E-03						
684	1.64E-03						
685	1.55E-03						
686	1.40E-03						
687	1.30E-03						
688	1.16E-03						
689	1.06E-03						
690	1.01E-03						
691	9.28E-04						
692	8.37E-04						
693	7.81E-04						
694	6.77E-04						
695	6.17E-04						
696	5.60E-04						
697	4.97E-04						
698	3.74E-04						
699	3.36E-04						
700	3.02E-04						
701	2.60E-04						
702	2.10E-04						
703	1.80E-04						
704	9.22E-05						
705	6.11E-05						
706	3.96E-05						
707	2.69E-05						
708	2.22E-05						
709	2.45E-05						
710	3.32E-05						
