OLIS-3D-ASCII	SySl1172					
640	8.54E-03					
641	0.008353742					
642	8.14E-03					
643	7.90E-03					
644	7.65E-03					
645	7.40E-03					
646	7.13E-03					
647	6.86E-03					
648	6.56E-03					
649	6.30E-03					
650	6.04E-03					
651	5.79E-03					
652	5.56E-03					
653	5.38E-03					
654	5.22E-03					
655	5.11E-03					
656	5.08E-03					
657	5.08E-03					
658	5.11E-03					
659	5.15E-03					
660	5.22E-03					
661	5.35E-03					
662	5.50E-03					
663	5.69E-03					
664	5.90E-03					
665	6.13E-03					
666	6.38E-03					
667	6.67E-03					
668	6.96E-03					
669	7.24E-03					
670	7.46E-03					
671	7.70E-03					
672	7.93E-03					
673	8.19E-03					
674	8.44E-03					
675	8.67E-03					
676	8.88E-03					
677	9.10E-03					
678	9.31E-03					
679	9.50E-03					
680	9.66E-03					
681	9.70E-03					
682	9.66E-03					
683	9.56E-03					
684	9.32E-03					
685	9.04E-03					
686	8.58E-03					
687	8.06E-03					
688	7.50E-03					
689	6.96E-03					
690	6.43E-03					
691	5.93E-03					
692	5.46E-03					
693	5.02E-03					
694	4.60E-03					
695	4.25E-03					
696	3.91E-03					
697	3.63E-03					
698	3.33E-03					
699	3.06E-03					
700	2.84E-03					
701	2.68E-03					
702	2.56E-03					
703	2.38E-03					
704	2.32E-03					
705	2.24E-03					
706	2.16E-03					
707	2.05E-03					
708	1.92E-03					
709	1.73E-03					
710	1.48E-03					
