OLIS-3D-ASCII	SySl1220					
518	1.07E-05					
519	2.74E-05					
520	4.03E-05					
521	5.01E-05					
522	4.63E-05					
523	4.71E-05					
524	4.50E-05					
525	4.87E-05					
526	6.32E-05					
527	6.26E-05					
528	6.33E-05					
529	6.77E-05					
530	6.39E-05					
531	7.04E-05					
532	6.36E-05					
533	7.27E-05					
534	7.80E-05					
535	8.98E-05					
536	1.01E-04					
537	1.09E-04					
538	1.19E-04					
539	1.26E-04					
540	1.34E-04					
541	1.33E-04					
542	1.34E-04					
543	1.35E-04					
544	1.37E-04					
545	1.36E-04					
546	1.44E-04					
547	1.46E-04					
548	1.54E-04					
549	1.55E-04					
550	1.61E-04					
551	1.67E-04					
552	1.84E-04					
553	1.78E-04					
554	1.90E-04					
555	1.96E-04					
556	2.01E-04					
557	2.01E-04					
558	2.05E-04					
559	1.98E-04					
560	2.11E-04					
561	2.16E-04					
562	2.27E-04					
563	2.34E-04					
564	2.40E-04					
565	2.50E-04					
566	2.59E-04					
567	2.53E-04					
568	2.71E-04					
569	2.71E-04					
570	2.62E-04					
571	2.42E-04					
572	2.44E-04					
573	2.42E-04					
574	2.41E-04					
575	2.23E-04					
576	2.09E-04					
577	1.93E-04					
578	1.75E-04					
579	1.54E-04					
580	1.53E-04					
581	1.40E-04					
582	1.24E-04					
583	1.07E-04					
584	1.10E-04					
585	1.18E-04					
586	1.19E-04					
587	1.15E-04					
588	1.11E-04					
589	9.62E-05					
590	9.81E-05					
591	8.74E-05					
592	9.41E-05					
593	9.42E-05					
594	8.70E-05					
595	9.50E-05					
596	1.05E-04					
597	1.16E-04					
598	1.13E-04					
599	1.06E-04					
600	8.63E-05					
601	8.22E-05					
602	7.38E-05					
603	6.67E-05					
604	6.77E-05					
605	5.95E-05					
606	5.26E-05					
607	6.24E-05					
608	8.26E-05					
609	8.98E-05					
610	9.51E-05					
611	9.28E-05					
612	8.79E-05					
613	1.02E-04					
614	1.08E-04					
615	1.16E-04					
616	1.27E-04					
617	1.15E-04					
618	1.05E-04					
619	1.17E-04					
620	1.20E-04					
621	1.16E-04					
622	1.15E-04					
623	1.11E-04					
624	1.12E-04					
625	1.24E-04					
626	1.34E-04					
627	1.54E-04					
628	1.55E-04					
629	1.47E-04					
630	1.48E-04					
631	1.45E-04					
632	1.36E-04					
633	1.41E-04					
634	1.42E-04					
635	1.48E-04					
636	1.40E-04					
637	1.35E-04					
638	1.38E-04					
639	1.47E-04					
640	1.35E-04					
641	1.40E-04					
642	1.29E-04					
643	1.17E-04					
644	1.08E-04					
645	1.12E-04					
646	1.17E-04					
647	1.21E-04					
648	1.22E-04					
649	1.17E-04					
650	1.39E-04					
651	1.43E-04					
652	1.47E-04					
653	1.35E-04					
654	1.34E-04					
655	1.10E-04					
656	9.09E-05					
657	8.47E-05					
658	8.38E-05					
659	8.31E-05					
660	1.06E-04					
661	1.27E-04					
662	1.68E-04					
663	1.80E-04					
664	2.00E-04					
665	2.05E-04					
666	2.26E-04					
667	2.27E-04					
668	2.42E-04					
669	2.29E-04					
670	2.29E-04					
671	2.44E-04					
672	2.67E-04					
673	2.69E-04					
674	2.82E-04					
675	2.82E-04					
676	2.77E-04					
677	2.54E-04					
678	2.58E-04					
679	2.73E-04					
680	2.95E-04					
681	3.07E-04					
682	3.17E-04					
683	3.23E-04					
684	3.40E-04					
685	3.62E-04					
686	3.43E-04					
687	3.08E-04					
688	2.66E-04					
689	2.14E-04					
690	2.10E-04					
691	1.99E-04					
692	2.21E-04					
693	2.16E-04					
694	2.50E-04					
695	2.34E-04					
696	2.40E-04					
697	2.55E-04					
698	1.98E-04					
699	1.18E-04					
700	1.14E-04					
701	8.14E-05					
702	8.98E-05					
703	6.19E-05					
704	7.09E-05					
705	8.63E-05					
706	1.14E-04					
707	1.56E-04					
708	2.14E-04					
709	2.90E-04					
710	3.85E-04					
