OLIS-3D-ASCII	SySl1325						
697	8.34E-04						
698	7.22E-04						
699	6.42E-04						
700	5.44E-04						
701	4.26E-04						
702	3.82E-04						
703	3.68E-04						
704	3.15E-04						
705	2.77E-04						
706	2.39E-04						
707	1.98E-04						
708	1.50E-04						
709	9.38E-05						
710	2.52E-05						
