OLIS-3D-ASCII	SySl1261				
587	6.31E-04				
588	6.43E-04				
589	6.49E-04				
590	6.61E-04				
591	6.64E-04				
592	6.78E-04				
593	6.93E-04				
594	6.97E-04				
595	7.01E-04				
596	7.01E-04				
597	7.08E-04				
598	7.09E-04				
599	7.06E-04				
600	7.12E-04				
601	7.20E-04				
602	7.32E-04				
603	7.47E-04				
604	7.70E-04				
605	7.97E-04				
606	8.13E-04				
607	8.36E-04				
608	8.66E-04				
609	8.90E-04				
610	9.19E-04				
611	9.43E-04				
612	9.69E-04				
613	1.00E-03				
614	1.03E-03				
615	1.06E-03				
616	1.09E-03				
617	1.12E-03				
618	1.13E-03				
619	1.15E-03				
620	1.15E-03				
621	1.15E-03				
622	1.16E-03				
623	1.16E-03				
624	1.17E-03				
625	1.19E-03				
626	1.21E-03				
627	1.24E-03				
628	1.25E-03				
629	1.27E-03				
630	1.28E-03				
631	1.29E-03				
632	1.29E-03				
633	1.29E-03				
634	1.27E-03				
635	1.26E-03				
636	1.28E-03				
637	0.001284044				
638	1.27E-03				
639	0.001251089				
640	1.22E-03				
641	1.21E-03				
642	1.20E-03				
643	1.20E-03				
644	1.21E-03				
645	1.22E-03				
646	1.23E-03				
647	1.29E-03				
648	1.36E-03				
649	1.40E-03				
650	1.47E-03				
651	1.53E-03				
652	1.61E-03				
653	1.70E-03				
654	1.81E-03				
655	1.95E-03				
656	2.10E-03				
657	2.26E-03				
658	2.45E-03				
659	2.70E-03				
660	2.97E-03				
661	3.25E-03				
662	3.60E-03				
663	3.94E-03				
664	4.31E-03				
665	4.69E-03				
666	5.09E-03				
667	5.48E-03				
668	5.83E-03				
669	6.14E-03				
670	6.42E-03				
671	6.67E-03				
672	6.84E-03				
673	6.97E-03				
674	7.02E-03				
675	7.01E-03				
676	6.98E-03				
677	6.90E-03				
678	6.83E-03				
679	6.69E-03				
680	6.57E-03				
681	6.34E-03				
682	6.13E-03				
683	5.88E-03				
684	5.60E-03				
685	5.29E-03				
686	4.89E-03				
687	4.51E-03				
688	4.09E-03				
689	3.72E-03				
690	3.36E-03				
691	2.99E-03				
692	2.70E-03				
693	2.34E-03				
694	2.06E-03				
695	1.78E-03				
696	1.57E-03				
697	1.31E-03				
698	1.10E-03				
699	9.49E-04				
700	8.23E-04				
701	6.50E-04				
702	5.34E-04				
703	3.74E-04				
704	2.62E-04				
705	1.02E-04				
706	-3.59E-05				
707	-1.38E-04				
708	-1.91E-04				
709	-1.80E-04				
710	-9.13E-05				
