OLIS-3D-ASCII	SySl1108					
541	1.34E-03					
542	1.35E-03					
543	1.36E-03					
544	1.37E-03					
545	1.39E-03					
546	1.40E-03					
547	1.42E-03					
548	1.43E-03					
549	1.44E-03					
550	1.46E-03					
551	1.48E-03					
552	1.48E-03					
553	1.49E-03					
554	1.50E-03					
555	1.52E-03					
556	1.55E-03					
557	1.56E-03					
558	1.59E-03					
559	1.60E-03					
560	1.62E-03					
561	1.65E-03					
562	1.68E-03					
563	1.68E-03					
564	1.70E-03					
565	1.72E-03					
566	1.73E-03					
567	1.73E-03					
568	1.73E-03					
569	1.72E-03					
570	1.70E-03					
571	1.66E-03					
572	1.60E-03					
573	1.54E-03					
574	1.48E-03					
575	1.41E-03					
576	1.33E-03					
577	1.24E-03					
578	1.13E-03					
579	1.04E-03					
580	9.55E-04					
581	8.69E-04					
582	7.96E-04					
583	7.35E-04					
584	6.75E-04					
585	6.31E-04					
586	5.98E-04					
587	5.71E-04					
588	5.39E-04					
589	5.12E-04					
590	5.04E-04					
591	4.88E-04					
592	4.72E-04					
593	4.64E-04					
594	4.66E-04					
595	4.70E-04					
596	4.61E-04					
597	4.55E-04					
598	4.60E-04					
599	4.48E-04					
600	4.44E-04					
601	4.44E-04					
602	4.47E-04					
603	4.36E-04					
604	4.32E-04					
605	4.34E-04					
606	4.34E-04					
607	4.21E-04					
608	4.19E-04					
609	4.33E-04					
610	4.26E-04					
611	4.27E-04					
612	4.31E-04					
613	4.39E-04					
614	4.53E-04					
615	4.59E-04					
616	4.66E-04					
617	4.80E-04					
618	4.60E-04					
619	4.73E-04					
620	4.84E-04					
621	4.89E-04					
622	4.78E-04					
623	4.95E-04					
624	4.82E-04					
625	4.94E-04					
626	5.06E-04					
627	5.06E-04					
628	5.11E-04					
629	5.18E-04					
630	4.98E-04					
631	5.03E-04					
632	4.92E-04					
633	4.75E-04					
634	4.65E-04					
635	4.54E-04					
636	4.18E-04					
637	4.30E-04					
638	4.36E-04					
639	4.45E-04					
640	4.66E-04					
641	4.68E-04					
642	4.66E-04					
643	4.61E-04					
644	4.66E-04					
645	4.54E-04					
646	4.49E-04					
647	4.19E-04					
648	4.00E-04					
649	4.10E-04					
650	4.17E-04					
651	4.25E-04					
652	4.53E-04					
653	4.65E-04					
654	5.03E-04					
655	5.39E-04					
656	5.70E-04					
657	5.90E-04					
658	5.94E-04					
659	5.89E-04					
660	6.18E-04					
661	6.17E-04					
662	6.52E-04					
663	7.06E-04					
664	7.74E-04					
665	8.09E-04					
666	8.82E-04					
667	9.41E-04					
668	9.96E-04					
669	1.04E-03					
670	1.10E-03					
671	1.14E-03					
672	1.19E-03					
673	1.22E-03					
674	1.28E-03					
675	1.32E-03					
676	1.34E-03					
677	1.37E-03					
678	1.41E-03					
679	1.41E-03					
680	1.42E-03					
681	1.41E-03					
682	1.40E-03					
683	1.38E-03					
684	1.33E-03					
685	1.27E-03					
686	1.19E-03					
687	1.10E-03					
688	1.04E-03					
689	9.74E-04					
690	8.92E-04					
691	7.71E-04					
692	6.92E-04					
693	6.22E-04					
694	5.24E-04					
695	4.72E-04					
696	3.74E-04					
697	4.17E-04					
698	3.49E-04					
699	3.48E-04					
700	3.62E-04					
701	2.87E-04					
702	2.27E-04					
703	1.69E-04					
704	1.74E-04					
705	1.34E-04					
706	1.13E-04					
707	1.20E-04					
708	1.63E-04					
709	2.54E-04					
710	4.00E-04					
