OLIS-3D-ASCII	SySl1173				
688	3.87E-02				
689	3.61E-02				
690	3.34E-02				
691	3.09E-02				
692	2.83E-02				
693	2.60E-02				
694	2.39E-02				
695	2.20E-02				
696	2.02E-02				
697	1.87E-02				
698	1.72E-02				
699	1.60E-02				
700	1.51E-02				
701	1.42E-02				
702	1.36E-02				
703	1.29E-02				
704	1.23E-02				
705	1.18E-02				
706	1.13E-02				
707	1.10E-02				
708	1.06E-02				
709	1.03E-02				
710	1.00E-02				
