OLIS-3D-ASCII	SySl1283						
664	8.10E-03						
665	8.45E-03						
666	8.76E-03						
667	9.13E-03						
668	9.44E-03						
669	9.73E-03						
670	1.00E-02						
671	1.03E-02						
672	1.06E-02						
673	1.09E-02						
674	1.12E-02						
675	0.011562901						
676	1.19E-02						
677	1.22E-02						
678	1.25E-02						
679	1.27E-02						
680	1.29E-02						
681	0.012873224						
682	1.28E-02						
683	1.26E-02						
684	1.23E-02						
685	1.18E-02						
686	1.12E-02						
687	1.06E-02						
688	9.87E-03						
689	9.19E-03						
690	8.51E-03						
691	7.86E-03						
692	7.19E-03						
693	6.62E-03						
694	6.09E-03						
695	5.60E-03						
696	5.18E-03						
697	4.73E-03						
698	4.34E-03						
699	4.02E-03						
700	3.78E-03						
701	3.55E-03						
702	3.35E-03						
703	3.27E-03						
704	3.12E-03						
705	3.05E-03						
706	2.97E-03						
707	2.87E-03						
708	2.72E-03						
709	2.52E-03						
710	2.24E-03						
