OLIS-3D-ASCII	SySl1139						
505	1.15E-03						
506	1.15E-03						
507	1.16E-03						
508	1.17E-03						
509	1.16E-03						
510	1.16E-03						
511	1.15E-03						
512	1.16E-03						
513	1.16E-03						
514	1.17E-03						
515	1.17E-03						
516	1.19E-03						
517	1.22E-03						
518	1.23E-03						
519	1.25E-03						
520	1.27E-03						
521	1.30E-03						
522	1.30E-03						
523	1.32E-03						
524	1.34E-03						
525	1.34E-03						
526	1.37E-03						
527	1.38E-03						
528	1.39E-03						
529	1.41E-03						
530	1.42E-03						
531	1.45E-03						
532	1.47E-03						
533	1.49E-03						
534	1.50E-03						
535	1.52E-03						
536	1.53E-03						
537	1.53E-03						
538	1.54E-03						
539	1.56E-03						
540	1.57E-03						
541	1.59E-03						
542	1.61E-03						
543	1.64E-03						
544	1.67E-03						
545	1.67E-03						
546	1.68E-03						
547	1.69E-03						
548	1.69E-03						
549	1.72E-03						
550	1.75E-03						
551	1.76E-03						
552	1.77E-03						
553	1.81E-03						
554	1.82E-03						
555	1.84E-03						
556	1.86E-03						
557	1.85E-03						
558	1.87E-03						
559	1.89E-03						
560	1.93E-03						
561	1.97E-03						
562	2.00E-03						
563	2.01E-03						
564	2.03E-03						
565	2.06E-03						
566	2.05E-03						
567	2.05E-03						
568	2.05E-03						
569	2.04E-03						
570	2.02E-03						
571	2.00E-03						
572	1.95E-03						
573	1.89E-03						
574	1.80E-03						
575	1.69E-03						
576	1.58E-03						
577	1.45E-03						
578	1.34E-03						
579	1.25E-03						
580	1.15E-03						
581	1.06E-03						
582	9.86E-04						
583	9.22E-04						
584	8.64E-04						
585	8.09E-04						
586	7.51E-04						
587	6.94E-04						
588	6.53E-04						
589	6.23E-04						
590	6.08E-04						
591	5.91E-04						
592	5.74E-04						
593	5.51E-04						
594	5.37E-04						
595	5.30E-04						
596	5.14E-04						
597	5.03E-04						
598	4.86E-04						
599	4.59E-04						
600	4.53E-04						
601	4.34E-04						
602	4.40E-04						
603	4.45E-04						
604	4.48E-04						
605	4.55E-04						
606	4.71E-04						
607	4.76E-04						
608	4.83E-04						
609	4.86E-04						
610	4.80E-04						
611	4.77E-04						
612	4.75E-04						
613	4.60E-04						
614	4.72E-04						
615	4.84E-04						
616	4.92E-04						
617	5.09E-04						
618	5.20E-04						
619	5.23E-04						
620	5.34E-04						
621	5.29E-04						
622	5.32E-04						
623	5.24E-04						
624	5.16E-04						
625	4.95E-04						
626	4.96E-04						
627	4.99E-04						
628	5.01E-04						
629	5.15E-04						
630	5.07E-04						
631	5.30E-04						
632	5.37E-04						
633	5.36E-04						
634	5.35E-04						
635	5.27E-04						
636	5.13E-04						
637	4.73E-04						
638	4.59E-04						
639	4.56E-04						
640	4.51E-04						
641	4.31E-04						
642	4.15E-04						
643	4.32E-04						
644	4.24E-04						
645	4.38E-04						
646	4.30E-04						
647	4.39E-04						
648	4.23E-04						
649	4.15E-04						
650	4.29E-04						
651	4.45E-04						
652	4.33E-04						
653	4.20E-04						
654	4.36E-04						
655	4.44E-04						
656	4.37E-04						
657	4.60E-04						
658	4.58E-04						
659	4.76E-04						
660	5.02E-04						
661	5.52E-04						
662	5.92E-04						
663	6.16E-04						
664	6.59E-04						
665	6.97E-04						
666	7.36E-04						
667	7.48E-04						
668	7.52E-04						
669	7.56E-04						
670	7.89E-04						
671	8.19E-04						
672	8.71E-04						
673	9.28E-04						
674	9.64E-04						
675	9.99E-04						
676	1.04E-03						
677	1.07E-03						
678	1.09E-03						
679	1.09E-03						
680	1.06E-03						
681	1.01E-03						
682	1.02E-03						
683	9.79E-04						
684	9.22E-04						
685	8.94E-04						
686	8.27E-04						
687	7.63E-04						
688	6.86E-04						
689	6.56E-04						
690	6.29E-04						
691	5.90E-04						
692	4.84E-04						
693	4.25E-04						
694	3.93E-04						
695	3.50E-04						
696	3.15E-04						
697	2.50E-04						
698	2.39E-04						
699	2.05E-04						
700	1.42E-04						
701	1.10E-04						
702	7.14E-05						
703	-1.60E-05						
704	-1.38E-04						
705	-1.95E-04						
706	-2.14E-04						
707	-1.87E-04						
708	-1.00E-04						
709	5.52E-05						
710	2.91E-04						
