OLIS-3D-ASCII	SySl1284					
694	7.81E-03					
695	7.18E-03					
696	6.64E-03					
697	6.18E-03					
698	5.69E-03					
699	5.26E-03					
700	4.91E-03					
701	4.63E-03					
702	4.41E-03					
703	4.21E-03					
704	4.08E-03					
705	4.00E-03					
706	3.95E-03					
707	3.92E-03					
708	3.90E-03					
709	3.89E-03					
710	3.86E-03					
