OLIS-3D-ASCII	SySl1037				
599	3.55E-04				
600	3.43E-04				
601	3.39E-04				
602	3.42E-04				
603	3.50E-04				
604	3.67E-04				
605	3.72E-04				
606	3.91E-04				
607	3.93E-04				
608	4.02E-04				
609	4.22E-04				
610	4.24E-04				
611	4.37E-04				
612	4.43E-04				
613	4.54E-04				
614	4.51E-04				
615	4.57E-04				
616	4.62E-04				
617	4.65E-04				
618	4.77E-04				
619	4.85E-04				
620	4.85E-04				
621	4.97E-04				
622	4.85E-04				
623	4.93E-04				
624	4.97E-04				
625	4.96E-04				
626	4.87E-04				
627	4.92E-04				
628	4.78E-04				
629	4.78E-04				
630	4.84E-04				
631	4.79E-04				
632	4.57E-04				
633	4.54E-04				
634	4.47E-04				
635	4.51E-04				
636	4.49E-04				
637	4.52E-04				
638	4.56E-04				
639	4.44E-04				
640	4.42E-04				
641	4.54E-04				
642	4.75E-04				
643	4.54E-04				
644	4.48E-04				
645	4.53E-04				
646	4.51E-04				
647	4.41E-04				
648	4.33E-04				
649	4.28E-04				
650	4.06E-04				
651	3.88E-04				
652	3.89E-04				
653	3.81E-04				
654	3.86E-04				
655	3.75E-04				
656	3.81E-04				
657	3.97E-04				
658	4.25E-04				
659	4.46E-04				
660	5.00E-04				
661	5.24E-04				
662	5.67E-04				
663	6.11E-04				
664	6.66E-04				
665	6.79E-04				
666	7.25E-04				
667	7.60E-04				
668	7.80E-04				
669	8.21E-04				
670	8.64E-04				
671	8.95E-04				
672	9.23E-04				
673	9.31E-04				
674	9.97E-04				
675	1.03E-03				
676	1.09E-03				
677	1.12E-03				
678	1.19E-03				
679	1.22E-03				
680	1.22E-03				
681	1.24E-03				
682	1.24E-03				
683	1.23E-03				
684	1.14E-03				
685	1.09E-03				
686	1.04E-03				
687	9.65E-04				
688	8.92E-04				
689	7.88E-04				
690	6.91E-04				
691	5.81E-04				
692	5.12E-04				
693	5.02E-04				
694	4.41E-04				
695	4.41E-04				
696	4.21E-04				
697	3.80E-04				
698	3.08E-04				
699	2.85E-04				
700	2.52E-04				
701	1.48E-04				
702	8.04E-05				
703	2.56E-05				
704	9.33E-05				
705	1.44E-04				
706	2.05E-04				
707	2.67E-04				
708	3.23E-04				
709	3.66E-04				
710	3.88E-04				
