OLIS-3D-ASCII	SySl1140					
630	3.24E-03					
631	3.23E-03					
632	3.21E-03					
633	3.20E-03					
634	3.17E-03					
635	3.13E-03					
636	3.11E-03					
637	3.08E-03					
638	3.07E-03					
639	3.04E-03					
640	3.02E-03					
641	2.99E-03					
642	2.95E-03					
643	2.91E-03					
644	2.89E-03					
645	2.88E-03					
646	2.88E-03					
647	2.88E-03					
648	2.90E-03					
649	2.92E-03					
650	2.96E-03					
651	2.98E-03					
652	3.03E-03					
653	3.07E-03					
654	3.12E-03					
655	3.20E-03					
656	3.32E-03					
657	3.46E-03					
658	3.65E-03					
659	3.87E-03					
660	4.11E-03					
661	4.36E-03					
662	4.66E-03					
663	4.95E-03					
664	5.29E-03					
665	5.61E-03					
666	5.94E-03					
667	6.29E-03					
668	6.62E-03					
669	6.89E-03					
670	7.15E-03					
671	7.42E-03					
672	7.64E-03					
673	7.92E-03					
674	8.17E-03					
675	8.42E-03					
676	0.008695899					
677	8.95E-03					
678	9.18E-03					
679	9.41E-03					
680	9.52E-03					
681	9.52E-03					
682	9.43E-03					
683	9.25E-03					
684	8.95E-03					
685	8.57E-03					
686	8.08E-03					
687	7.51E-03					
688	6.96E-03					
689	6.42E-03					
690	5.87E-03					
691	5.35E-03					
692	4.86E-03					
693	4.39E-03					
694	4.00E-03					
695	3.60E-03					
696	3.30E-03					
697	2.95E-03					
698	2.72E-03					
699	2.42E-03					
700	2.17E-03					
701	2.01E-03					
702	1.78E-03					
703	1.64E-03					
704	1.50E-03					
705	1.40E-03					
706	0.001311586					
707	1.24E-03					
708	1.19E-03					
709	1.15E-03					
710	1.12E-03					
