OLIS-3D-ASCII	SySl1334					
508	7.17E-02					
509	7.00E-02					
510	6.85E-02					
511	6.71E-02					
512	6.54E-02					
513	6.38E-02					
514	6.23E-02					
515	6.10E-02					
516	6.00E-02					
517	0.058983538					
518	5.79E-02					
519	5.70E-02					
520	5.65E-02					
521	5.63E-02					
522	5.60E-02					
523	5.58E-02					
524	5.56E-02					
525	5.55E-02					
526	0.055397822					
527	5.54E-02					
528	5.56E-02					
529	5.57E-02					
530	0.055809519					
531	5.60E-02					
532	5.65E-02					
533	5.71E-02					
534	5.76E-02					
535	5.82E-02					
536	5.88E-02					
537	5.95E-02					
538	6.02E-02					
539	6.09E-02					
540	6.19E-02					
541	6.28E-02					
542	6.39E-02					
543	6.49E-02					
544	6.60E-02					
545	6.71E-02					
546	6.80E-02					
547	6.88E-02					
548	6.96E-02					
549	0.070446098					
550	7.12E-02					
551	7.21E-02					
552	7.30E-02					
553	7.38E-02					
554	7.48E-02					
555	0.07566524					
556	7.66E-02					
557	7.76E-02					
558	7.84E-02					
559	7.95E-02					
560	8.05E-02					
561	8.17E-02					
562	8.29E-02					
563	8.42E-02					
564	8.55E-02					
565	8.68E-02					
566	8.81E-02					
567	8.88E-02					
568	8.90E-02					
569	8.84E-02					
570	8.70E-02					
571	8.52E-02					
572	8.26E-02					
573	7.95E-02					
574	7.58E-02					
575	7.19E-02					
576	6.77E-02					
577	6.36E-02					
578	5.94E-02					
579	5.49E-02					
580	5.07E-02					
581	4.66E-02					
582	4.30E-02					
583	3.99E-02					
584	0.037083573					
585	3.47E-02					
586	3.26E-02					
587	3.09E-02					
588	0.029498364					
589	2.83E-02					
590	2.73E-02					
591	2.65E-02					
592	0.025817344					
593	2.52E-02					
594	2.48E-02					
595	2.44E-02					
596	2.41E-02					
597	2.38E-02					
598	2.36E-02					
599	2.33E-02					
600	2.32E-02					
601	0.023078517					
602	2.30E-02					
603	2.30E-02					
604	2.30E-02					
605	2.30E-02					
606	2.31E-02					
607	2.32E-02					
608	2.33E-02					
609	2.34E-02					
610	0.023611411					
611	2.38E-02					
612	2.40E-02					
613	2.43E-02					
614	0.024539796					
615	2.48E-02					
616	2.51E-02					
617	2.53E-02					
618	2.55E-02					
619	2.57E-02					
620	0.025934321					
621	2.61E-02					
622	2.62E-02					
623	2.63E-02					
624	2.64E-02					
625	2.65E-02					
626	2.66E-02					
627	2.66E-02					
628	2.66E-02					
629	2.66E-02					
630	2.65E-02					
631	2.64E-02					
632	2.63E-02					
633	2.61E-02					
634	2.60E-02					
635	0.025777108					
636	2.56E-02					
637	2.53E-02					
638	2.51E-02					
639	2.49E-02					
640	2.46E-02					
641	2.44E-02					
642	2.41E-02					
643	2.39E-02					
644	2.37E-02					
645	2.35E-02					
646	2.34E-02					
647	2.33E-02					
648	2.32E-02					
649	2.33E-02					
650	2.33E-02					
651	2.35E-02					
652	2.38E-02					
653	2.42E-02					
654	2.48E-02					
655	2.55E-02					
656	2.65E-02					
657	2.76E-02					
658	2.88E-02					
659	3.04E-02					
660	3.20E-02					
661	0.033782538					
662	0.035735508					
663	3.78E-02					
664	4.00E-02					
665	4.22E-02					
666	0.044586187					
667	4.70E-02					
668	4.93E-02					
669	5.15E-02					
670	5.35E-02					
671	5.58E-02					
672	5.79E-02					
673	6.00E-02					
674	6.20E-02					
675	6.39E-02					
676	6.58E-02					
677	6.77E-02					
678	6.96E-02					
679	0.071128061					
680	7.21E-02					
681	7.24E-02					
682	7.21E-02					
683	7.12E-02					
684	0.06954188					
685	6.73E-02					
686	6.42E-02					
687	6.05E-02					
688	5.68E-02					
689	5.30E-02					
690	4.93E-02					
691	4.56E-02					
692	4.20E-02					
693	0.03848074					
694	0.035265974					
695	3.23E-02					
696	2.96E-02					
697	0.027050505					
698	0.02455567					
699	2.24E-02					
700	2.07E-02					
701	1.92E-02					
702	1.79E-02					
703	1.69E-02					
704	1.60E-02					
705	1.51E-02					
706	1.44E-02					
707	1.36E-02					
708	1.27E-02					
709	1.18E-02					
710	1.07E-02					
