OLIS-3D-ASCII	SySl1200	
690	1.20E-03	
691	1.07E-03	
692	9.71E-04	
693	8.96E-04	
694	8.56E-04	
695	8.35E-04	
696	7.90E-04	
697	7.16E-04	
698	5.81E-04	
699	5.22E-04	
700	5.14E-04	
701	4.89E-04	
702	4.72E-04	
703	4.14E-04	
704	3.81E-04	
705	4.03E-04	
706	4.14E-04	
707	3.99E-04	
708	3.45E-04	
709	2.36E-04	
710	5.74E-05	
