OLIS-3D-ASCII	SySl1107						
486	6.33E-04						
487	6.54E-04						
488	6.69E-04						
489	6.83E-04						
490	7.02E-04						
491	7.07E-04						
492	7.13E-04						
493	7.24E-04						
494	7.19E-04						
495	7.24E-04						
496	7.34E-04						
497	7.43E-04						
498	7.57E-04						
499	7.73E-04						
500	7.86E-04						
501	8.00E-04						
502	8.27E-04						
503	8.38E-04						
504	8.38E-04						
505	8.45E-04						
506	8.44E-04						
507	8.53E-04						
508	8.57E-04						
509	8.58E-04						
510	8.55E-04						
511	8.66E-04						
512	8.79E-04						
513	8.95E-04						
514	9.18E-04						
515	9.33E-04						
516	9.28E-04						
517	9.55E-04						
518	9.61E-04						
519	9.82E-04						
520	9.92E-04						
521	9.96E-04						
522	1.01E-03						
523	1.03E-03						
524	1.04E-03						
525	1.05E-03						
526	1.07E-03						
527	1.09E-03						
528	1.11E-03						
529	1.14E-03						
530	1.15E-03						
531	1.17E-03						
532	1.20E-03						
533	1.20E-03						
534	1.21E-03						
535	1.21E-03						
536	1.21E-03						
537	1.22E-03						
538	1.23E-03						
539	1.23E-03						
540	1.25E-03						
541	1.26E-03						
542	1.27E-03						
543	1.29E-03						
544	1.32E-03						
545	1.34E-03						
546	1.36E-03						
547	1.39E-03						
548	0.001410538						
549	1.43E-03						
550	1.45E-03						
551	1.47E-03						
552	1.49E-03						
553	1.52E-03						
554	1.54E-03						
555	1.56E-03						
556	1.57E-03						
557	1.58E-03						
558	1.59E-03						
559	1.60E-03						
560	1.61E-03						
561	1.63E-03						
562	1.65E-03						
563	1.67E-03						
564	1.71E-03						
565	1.74E-03						
566	1.76E-03						
567	1.78E-03						
568	1.77E-03						
569	1.77E-03						
570	1.74E-03						
571	1.70E-03						
572	1.65E-03						
573	1.58E-03						
574	1.48E-03						
575	1.38E-03						
576	1.28E-03						
577	1.17E-03						
578	1.06E-03						
579	9.79E-04						
580	8.86E-04						
581	8.04E-04						
582	7.39E-04						
583	6.71E-04						
584	6.12E-04						
585	5.60E-04						
586	5.03E-04						
587	4.71E-04						
588	4.34E-04						
589	3.98E-04						
590	3.72E-04						
591	3.59E-04						
592	3.40E-04						
593	3.31E-04						
594	3.27E-04						
595	3.16E-04						
596	3.16E-04						
597	3.07E-04						
598	3.02E-04						
599	3.00E-04						
600	2.94E-04						
601	2.87E-04						
602	2.81E-04						
603	2.67E-04						
604	2.71E-04						
605	2.79E-04						
606	2.81E-04						
607	2.92E-04						
608	3.01E-04						
609	2.98E-04						
610	3.04E-04						
611	3.00E-04						
612	3.15E-04						
613	3.20E-04						
614	3.13E-04						
615	3.09E-04						
616	3.22E-04						
617	3.27E-04						
618	3.26E-04						
619	3.23E-04						
620	3.22E-04						
621	3.07E-04						
622	2.93E-04						
623	2.87E-04						
624	2.95E-04						
625	3.11E-04						
626	3.22E-04						
627	3.32E-04						
628	3.45E-04						
629	3.57E-04						
630	3.54E-04						
631	3.37E-04						
632	3.33E-04						
633	3.19E-04						
634	3.03E-04						
635	3.07E-04						
636	3.15E-04						
637	3.41E-04						
638	3.37E-04						
639	3.26E-04						
640	3.24E-04						
641	3.10E-04						
642	2.84E-04						
643	2.74E-04						
644	2.54E-04						
645	2.49E-04						
646	2.61E-04						
647	2.75E-04						
648	2.82E-04						
649	3.04E-04						
650	2.95E-04						
651	3.06E-04						
652	3.09E-04						
653	3.16E-04						
654	3.25E-04						
655	3.44E-04						
656	3.32E-04						
657	3.62E-04						
658	3.89E-04						
659	4.15E-04						
660	4.33E-04						
661	4.67E-04						
662	5.14E-04						
663	5.58E-04						
664	6.14E-04						
665	6.69E-04						
666	7.10E-04						
667	7.46E-04						
668	7.57E-04						
669	7.92E-04						
670	8.27E-04						
671	8.55E-04						
672	8.72E-04						
673	9.11E-04						
674	9.79E-04						
675	1.03E-03						
676	1.10E-03						
677	1.15E-03						
678	1.18E-03						
679	1.21E-03						
680	1.19E-03						
681	1.18E-03						
682	1.17E-03						
683	1.13E-03						
684	1.04E-03						
685	9.70E-04						
686	8.85E-04						
687	8.26E-04						
688	7.58E-04						
689	6.31E-04						
690	5.21E-04						
691	4.41E-04						
692	3.54E-04						
693	3.19E-04						
694	2.69E-04						
695	2.09E-04						
696	1.66E-04						
697	1.25E-04						
698	1.28E-04						
699	6.44E-05						
700	4.77E-05						
701	-2.21E-05						
702	-4.85E-05						
703	-9.36E-05						
704	-1.02E-04						
705	-1.30E-04						
706	-1.75E-04						
707	-2.43E-04						
708	-3.42E-04						
709	-4.78E-04						
710	-6.59E-04						
