OLIS-3D-ASCII	SySl1020	
532	1.07E-02	
533	1.02E-02	
534	9.66E-03	
535	9.14E-03	
536	8.61E-03	
537	8.12E-03	
538	7.63E-03	
539	7.18E-03	
540	6.73E-03	
541	6.31E-03	
542	5.89E-03	
543	5.53E-03	
544	5.18E-03	
545	4.86E-03	
546	4.55E-03	
547	4.27E-03	
548	4.00E-03	
549	3.77E-03	
550	3.58E-03	
551	3.40E-03	
552	3.22E-03	
553	3.07E-03	
554	2.94E-03	
555	2.84E-03	
556	2.74E-03	
557	2.66E-03	
558	2.58E-03	
559	2.52E-03	
560	2.47E-03	
561	2.43E-03	
562	2.41E-03	
563	2.38E-03	
564	2.36E-03	
565	2.35E-03	
566	2.35E-03	
567	2.35E-03	
568	2.37E-03	
569	2.40E-03	
570	2.43E-03	
571	2.47E-03	
572	2.53E-03	
573	2.59E-03	
574	2.64E-03	
575	2.72E-03	
576	2.78E-03	
577	2.84E-03	
578	2.89E-03	
579	2.94E-03	
580	2.99E-03	
581	3.04E-03	
582	3.10E-03	
583	3.16E-03	
584	3.21E-03	
585	3.28E-03	
586	3.34E-03	
587	3.41E-03	
588	3.45E-03	
589	3.48E-03	
590	3.50E-03	
591	3.52E-03	
592	3.55E-03	
593	3.56E-03	
594	3.58E-03	
595	3.59E-03	
596	3.58E-03	
597	3.61E-03	
598	3.62E-03	
599	3.63E-03	
600	3.64E-03	
601	3.67E-03	
602	3.70E-03	
603	3.75E-03	
604	3.81E-03	
605	3.87E-03	
606	3.97E-03	
607	4.06E-03	
608	4.16E-03	
609	4.29E-03	
610	4.43E-03	
611	4.57E-03	
612	4.71E-03	
613	4.87E-03	
614	5.01E-03	
615	5.15E-03	
616	5.29E-03	
617	5.43E-03	
618	5.55E-03	
619	5.66E-03	
620	5.78E-03	
621	5.87E-03	
622	5.98E-03	
623	6.05E-03	
624	6.13E-03	
625	6.22E-03	
626	6.28E-03	
627	6.34E-03	
628	6.37E-03	
629	6.41E-03	
630	6.42E-03	
631	6.43E-03	
632	6.42E-03	
633	6.39E-03	
634	6.36E-03	
635	6.29E-03	
636	6.24E-03	
637	6.17E-03	
638	6.13E-03	
639	6.07E-03	
640	6.02E-03	
641	5.98E-03	
642	5.96E-03	
643	5.94E-03	
644	5.92E-03	
645	5.92E-03	
646	5.95E-03	
647	5.96E-03	
648	6.01E-03	
649	6.07E-03	
650	6.19E-03	
651	6.33E-03	
652	6.50E-03	
653	6.74E-03	
654	7.02E-03	
655	7.36E-03	
656	7.75E-03	
657	8.23E-03	
658	8.78E-03	
659	9.42E-03	
660	1.01E-02	
661	1.08E-02	
662	1.17E-02	
663	1.26E-02	
664	1.36E-02	
665	1.46E-02	
666	1.56E-02	
667	1.66E-02	
668	1.77E-02	
669	1.86E-02	
670	1.95E-02	
671	2.04E-02	
672	2.13E-02	
673	2.21E-02	
674	2.29E-02	
675	2.37E-02	
676	2.44E-02	
677	2.50E-02	
678	2.56E-02	
679	2.61E-02	
680	2.64E-02	
681	0.026427646	
682	2.62E-02	
683	2.58E-02	
684	2.52E-02	
685	2.43E-02	
686	2.31E-02	
687	2.17E-02	
688	2.03E-02	
689	1.89E-02	
690	1.74E-02	
691	0.016047497	
692	1.47E-02	
693	1.34E-02	
694	1.23E-02	
695	1.12E-02	
696	1.03E-02	
697	9.46E-03	
698	8.67E-03	
699	8.00E-03	
700	7.54E-03	
701	7.11E-03	
702	6.69E-03	
703	6.35E-03	
704	5.95E-03	
705	5.58E-03	
706	5.24E-03	
707	4.94E-03	
708	4.69E-03	
709	4.49E-03	
710	4.36E-03	
