OLIS-3D-ASCII	SySl1044					
654	6.58E-04					
655	6.65E-04					
656	6.87E-04					
657	7.03E-04					
658	7.37E-04					
659	8.00E-04					
660	9.00E-04					
661	9.78E-04					
662	1.08E-03					
663	1.13E-03					
664	1.22E-03					
665	1.28E-03					
666	1.35E-03					
667	1.41E-03					
668	1.45E-03					
669	1.49E-03					
670	1.54E-03					
671	1.59E-03					
672	1.67E-03					
673	1.75E-03					
674	1.82E-03					
675	1.87E-03					
676	1.95E-03					
677	1.99E-03					
678	2.03E-03					
679	2.05E-03					
680	2.07E-03					
681	2.06E-03					
682	2.00E-03					
683	1.95E-03					
684	1.87E-03					
685	1.79E-03					
686	1.64E-03					
687	1.50E-03					
688	1.35E-03					
689	1.22E-03					
690	1.12E-03					
691	9.99E-04					
692	8.85E-04					
693	8.14E-04					
694	7.11E-04					
695	6.22E-04					
696	5.75E-04					
697	5.49E-04					
698	4.44E-04					
699	3.60E-04					
700	3.16E-04					
701	2.82E-04					
702	2.63E-04					
703	1.85E-04					
704	2.89E-05					
705	-5.77E-05					
706	-1.06E-04					
707	-1.01E-04					
708	-2.63E-05					
709	1.34E-04					
710	3.94E-04					
