OLIS-3D-ASCII	SySl1109				
633	4.02E-04				
634	3.83E-04				
635	3.78E-04				
636	3.46E-04				
637	3.55E-04				
638	3.61E-04				
639	3.58E-04				
640	3.57E-04				
641	3.60E-04				
642	3.64E-04				
643	3.58E-04				
644	3.78E-04				
645	3.83E-04				
646	3.96E-04				
647	3.90E-04				
648	3.66E-04				
649	3.82E-04				
650	3.99E-04				
651	3.93E-04				
652	3.97E-04				
653	4.00E-04				
654	4.19E-04				
655	4.41E-04				
656	4.79E-04				
657	5.09E-04				
658	5.44E-04				
659	5.57E-04				
660	5.91E-04				
661	6.47E-04				
662	7.03E-04				
663	7.54E-04				
664	8.12E-04				
665	8.45E-04				
666	9.16E-04				
667	9.84E-04				
668	1.05E-03				
669	1.11E-03				
670	1.16E-03				
671	1.21E-03				
672	1.27E-03				
673	1.34E-03				
674	1.40E-03				
675	1.46E-03				
676	1.52E-03				
677	1.54E-03				
678	1.61E-03				
679	1.63E-03				
680	1.62E-03				
681	1.62E-03				
682	1.59E-03				
683	1.51E-03				
684	1.44E-03				
685	1.37E-03				
686	1.29E-03				
687	1.21E-03				
688	1.13E-03				
689	1.02E-03				
690	9.38E-04				
691	8.12E-04				
692	7.19E-04				
693	6.57E-04				
694	5.90E-04				
695	4.93E-04				
696	4.07E-04				
697	4.38E-04				
698	3.85E-04				
699	3.24E-04				
700	3.38E-04				
701	2.12E-04				
702	2.70E-05				
703	-3.40E-05				
704	-1.75E-05				
705	-4.17E-05				
706	-5.26E-05				
707	-5.06E-05				
708	-3.63E-05				
709	-9.96E-06				
710	2.78E-05				
