OLIS-3D-ASCII	SySl1176	
600	2.86E-03	
601	2.90E-03	
602	2.96E-03	
603	3.02E-03	
604	3.10E-03	
605	3.16E-03	
606	3.24E-03	
607	3.32E-03	
608	3.40E-03	
609	3.50E-03	
610	3.60E-03	
611	3.69E-03	
612	3.77E-03	
613	3.85E-03	
614	3.92E-03	
615	3.99E-03	
616	4.06E-03	
617	4.13E-03	
618	4.18E-03	
619	4.22E-03	
620	4.25E-03	
621	4.30E-03	
622	4.33E-03	
623	4.36E-03	
624	4.37E-03	
625	4.37E-03	
626	4.38E-03	
627	4.40E-03	
628	4.42E-03	
629	4.43E-03	
630	4.43E-03	
631	4.41E-03	
632	4.41E-03	
633	4.40E-03	
634	4.38E-03	
635	4.37E-03	
636	4.34E-03	
637	4.32E-03	
638	4.29E-03	
639	4.24E-03	
640	4.17E-03	
641	4.08E-03	
642	3.99E-03	
643	3.86E-03	
644	3.74E-03	
645	3.57E-03	
646	3.43E-03	
647	3.29E-03	
648	3.14E-03	
649	2.99E-03	
650	2.89E-03	
651	2.77E-03	
652	2.69E-03	
653	2.63E-03	
654	2.59E-03	
655	2.54E-03	
656	2.51E-03	
657	2.47E-03	
658	2.46E-03	
659	2.48E-03	
660	2.49E-03	
661	2.55E-03	
662	0.002649607	
663	2.74E-03	
664	2.86E-03	
665	2.96E-03	
666	3.09E-03	
667	3.22E-03	
668	3.35E-03	
669	3.45E-03	
670	3.55E-03	
671	3.67E-03	
672	3.76E-03	
673	3.88E-03	
674	3.98E-03	
675	4.08E-03	
676	4.18E-03	
677	4.27E-03	
678	4.37E-03	
679	4.46E-03	
680	4.49E-03	
681	4.48E-03	
682	4.41E-03	
683	4.27E-03	
684	4.08E-03	
685	3.90E-03	
686	3.62E-03	
687	3.30E-03	
688	3.02E-03	
689	2.74E-03	
690	2.47E-03	
691	2.19E-03	
692	1.93E-03	
693	1.73E-03	
694	1.51E-03	
695	1.36E-03	
696	1.22E-03	
697	1.14E-03	
698	9.41E-04	
699	8.26E-04	
700	7.85E-04	
701	7.06E-04	
702	6.98E-04	
703	6.34E-04	
704	5.30E-04	
705	4.49E-04	
706	3.48E-04	
707	2.20E-04	
708	5.64E-05	
709	-1.49E-04	
710	-4.03E-04	
