OLIS-3D-ASCII	SySl1035						
641	8.74E-04						
642	8.90E-04						
643	8.68E-04						
644	8.62E-04						
645	8.47E-04						
646	8.66E-04						
647	8.57E-04						
648	8.65E-04						
649	8.61E-04						
650	8.54E-04						
651	8.51E-04						
652	8.60E-04						
653	8.49E-04						
654	8.67E-04						
655	8.57E-04						
656	8.60E-04						
657	8.78E-04						
658	9.33E-04						
659	9.81E-04						
660	1.07E-03						
661	1.11E-03						
662	1.19E-03						
663	1.26E-03						
664	1.35E-03						
665	1.42E-03						
666	1.52E-03						
667	1.60E-03						
668	1.67E-03						
669	1.76E-03						
670	1.84E-03						
671	1.92E-03						
672	1.98E-03						
673	2.01E-03						
674	2.07E-03						
675	2.11E-03						
676	2.19E-03						
677	2.28E-03						
678	2.37E-03						
679	2.44E-03						
680	2.48E-03						
681	2.51E-03						
682	2.51E-03						
683	2.47E-03						
684	2.41E-03						
685	2.26E-03						
686	2.13E-03						
687	1.96E-03						
688	1.81E-03						
689	1.65E-03						
690	1.48E-03						
691	1.30E-03						
692	1.15E-03						
693	1.09E-03						
694	9.63E-04						
695	8.94E-04						
696	8.27E-04						
697	7.26E-04						
698	6.71E-04						
699	6.06E-04						
700	5.49E-04						
701	4.81E-04						
702	3.82E-04						
703	2.70E-04						
704	2.32E-04						
705	2.10E-04						
706	2.43E-04						
707	3.47E-04						
708	5.36E-04						
709	8.26E-04						
710	1.23E-03						
