OLIS-3D-ASCII	SySl1221				
697	1.22E-04				
698	9.29E-05				
699	5.21E-05				
700	3.81E-05				
701	3.42E-06				
702	1.30E-05				
703	-8.26E-05				
704	-2.56E-05				
705	-2.40E-05				
706	-2.82E-05				
707	-4.23E-05				
708	-7.07E-05				
709	-1.17E-04				
710	-1.87E-04				
