OLIS-3D-ASCII	SySl1016	
631	3.96E-02	
632	3.95E-02	
633	3.92E-02	
634	3.90E-02	
635	3.88E-02	
636	3.85E-02	
637	3.81E-02	
638	0.037721567	
639	3.73E-02	
640	3.68E-02	
641	3.62E-02	
642	0.035668364	
643	0.035033291	
644	3.44E-02	
645	3.38E-02	
646	3.31E-02	
647	3.26E-02	
648	3.20E-02	
649	3.16E-02	
650	3.12E-02	
651	3.10E-02	
652	0.03083205	
653	3.07E-02	
654	3.07E-02	
655	3.08E-02	
656	3.11E-02	
657	3.14E-02	
658	3.18E-02	
659	3.25E-02	
660	3.31E-02	
661	3.40E-02	
662	3.50E-02	
663	3.62E-02	
664	0.037440786	
665	3.89E-02	
666	4.04E-02	
667	4.20E-02	
668	4.36E-02	
669	4.52E-02	
670	0.046581799	
671	4.82E-02	
672	4.96E-02	
673	5.12E-02	
674	5.26E-02	
675	5.39E-02	
676	5.51E-02	
677	0.056327095	
678	5.75E-02	
679	5.84E-02	
680	5.90E-02	
681	5.90E-02	
682	5.87E-02	
683	5.80E-02	
684	5.67E-02	
685	5.49E-02	
686	5.25E-02	
687	4.95E-02	
688	4.64E-02	
689	4.32E-02	
690	4.00E-02	
691	3.68E-02	
692	0.033776488	
693	3.09E-02	
694	2.83E-02	
695	2.58E-02	
696	2.38E-02	
697	2.19E-02	
698	2.01E-02	
699	1.87E-02	
700	1.76E-02	
701	1.66E-02	
702	0.015691926	
703	1.49E-02	
704	1.42E-02	
705	1.34E-02	
706	1.28E-02	
707	1.21E-02	
708	1.15E-02	
709	1.08E-02	
710	1.02E-02	
