OLIS-3D-ASCII	SySl1333						
688	2.30E-02						
689	0.021328575						
690	0.019774592						
691	1.82E-02						
692	1.67E-02						
693	1.53E-02						
694	1.39E-02						
695	1.27E-02						
696	1.16E-02						
697	1.05E-02						
698	9.46E-03						
699	8.54E-03						
700	7.83E-03						
701	7.18E-03						
702	6.62E-03						
703	6.19E-03						
704	5.80E-03						
705	5.51E-03						
706	5.25E-03						
707	4.97E-03						
708	4.64E-03						
709	4.24E-03						
710	0.003723147						
