OLIS-3D-ASCII	SySl1108					
576	3.63E-03					
577	3.46E-03					
578	3.29E-03					
579	3.11E-03					
580	2.97E-03					
581	2.83E-03					
582	2.71E-03					
583	2.60E-03					
584	2.51E-03					
585	2.46E-03					
586	2.39E-03					
587	2.33E-03					
588	2.28E-03					
589	2.23E-03					
590	2.18E-03					
591	2.14E-03					
592	2.11E-03					
593	2.08E-03					
594	2.07E-03					
595	2.06E-03					
596	2.06E-03					
597	2.06E-03					
598	2.05E-03					
599	2.03E-03					
600	2.01E-03					
601	2.00E-03					
602	2.00E-03					
603	2.00E-03					
604	1.99E-03					
605	1.99E-03					
606	1.99E-03					
607	2.00E-03					
608	2.02E-03					
609	2.04E-03					
610	2.08E-03					
611	2.12E-03					
612	2.16E-03					
613	2.20E-03					
614	2.27E-03					
615	2.31E-03					
616	2.34E-03					
617	2.37E-03					
618	2.38E-03					
619	2.40E-03					
620	2.42E-03					
621	2.44E-03					
622	2.47E-03					
623	2.49E-03					
624	2.50E-03					
625	2.52E-03					
626	2.54E-03					
627	2.55E-03					
628	2.54E-03					
629	2.55E-03					
630	2.54E-03					
631	2.52E-03					
632	2.51E-03					
633	2.49E-03					
634	2.48E-03					
635	2.46E-03					
636	2.45E-03					
637	2.42E-03					
638	2.41E-03					
639	2.41E-03					
640	2.39E-03					
641	2.37E-03					
642	2.34E-03					
643	2.33E-03					
644	2.32E-03					
645	2.29E-03					
646	2.30E-03					
647	2.30E-03					
648	2.34E-03					
649	2.36E-03					
650	2.38E-03					
651	2.42E-03					
652	2.46E-03					
653	2.53E-03					
654	2.58E-03					
655	2.69E-03					
656	2.82E-03					
657	2.96E-03					
658	3.13E-03					
659	3.34E-03					
660	3.58E-03					
661	3.82E-03					
662	4.11E-03					
663	4.43E-03					
664	4.79E-03					
665	5.13E-03					
666	5.47E-03					
667	5.83E-03					
668	6.23E-03					
669	6.59E-03					
670	6.92E-03					
671	7.27E-03					
672	7.60E-03					
673	7.93E-03					
674	0.008265402					
675	8.54E-03					
676	8.79E-03					
677	8.97E-03					
678	9.15E-03					
679	9.26E-03					
680	9.31E-03					
681	0.009206836					
682	8.98E-03					
683	8.67E-03					
684	8.28E-03					
685	7.82E-03					
686	7.31E-03					
687	6.73E-03					
688	6.17E-03					
689	5.58E-03					
690	5.06E-03					
691	0.00458044					
692	4.09E-03					
693	3.64E-03					
694	3.27E-03					
695	2.88E-03					
696	2.60E-03					
697	2.28E-03					
698	2.08E-03					
699	1.92E-03					
700	1.76E-03					
701	1.58E-03					
702	1.41E-03					
703	1.29E-03					
704	1.17E-03					
705	1.07E-03					
706	9.78E-04					
707	8.90E-04					
708	8.03E-04					
709	7.13E-04					
710	6.19E-04					
