OLIS-3D-ASCII	SySl1326					
594	4.22E-03					
595	4.26E-03					
596	4.30E-03					
597	4.37E-03					
598	4.43E-03					
599	4.50E-03					
600	4.57E-03					
601	4.65E-03					
602	4.73E-03					
603	4.81E-03					
604	4.90E-03					
605	5.02E-03					
606	5.13E-03					
607	5.24E-03					
608	5.36E-03					
609	5.49E-03					
610	5.63E-03					
611	5.74E-03					
612	5.87E-03					
613	5.98E-03					
614	6.10E-03					
615	6.23E-03					
616	6.33E-03					
617	6.45E-03					
618	6.56E-03					
619	6.67E-03					
620	6.77E-03					
621	6.86E-03					
622	6.95E-03					
623	7.02E-03					
624	7.09E-03					
625	7.14E-03					
626	7.19E-03					
627	7.21E-03					
628	7.20E-03					
629	7.19E-03					
630	7.16E-03					
631	7.11E-03					
632	7.06E-03					
633	7.00E-03					
634	6.92E-03					
635	6.86E-03					
636	6.78E-03					
637	6.69E-03					
638	6.61E-03					
639	6.53E-03					
640	6.42E-03					
641	6.29E-03					
642	0.006124171					
643	5.95E-03					
644	5.79E-03					
645	5.60E-03					
646	5.40E-03					
647	5.25E-03					
648	5.07E-03					
649	4.92E-03					
650	4.79E-03					
651	4.67E-03					
652	4.57E-03					
653	4.47E-03					
654	4.36E-03					
655	4.28E-03					
656	4.23E-03					
657	4.19E-03					
658	4.21E-03					
659	4.26E-03					
660	4.33E-03					
661	4.42E-03					
662	4.56E-03					
663	4.70E-03					
664	4.85E-03					
665	4.99E-03					
666	5.13E-03					
667	5.27E-03					
668	5.44E-03					
669	5.60E-03					
670	5.75E-03					
671	5.92E-03					
672	6.05E-03					
673	6.25E-03					
674	6.46E-03					
675	6.63E-03					
676	6.79E-03					
677	6.94E-03					
678	7.08E-03					
679	7.21E-03					
680	7.31E-03					
681	7.37E-03					
682	7.34E-03					
683	7.26E-03					
684	7.11E-03					
685	6.95E-03					
686	6.73E-03					
687	6.37E-03					
688	5.99E-03					
689	5.62E-03					
690	5.24E-03					
691	4.82E-03					
692	4.41E-03					
693	4.10E-03					
694	3.77E-03					
695	3.51E-03					
696	3.27E-03					
697	3.06E-03					
698	2.88E-03					
699	2.76E-03					
700	2.64E-03					
701	2.65E-03					
702	2.59E-03					
703	2.50E-03					
704	2.51E-03					
705	2.52E-03					
706	2.51E-03					
707	2.46E-03					
708	2.36E-03					
709	2.18E-03					
710	1.91E-03					
